Variable,hsim
Experiment,rcp45
Zone,Q12
Code,ICHEC-EC-EARTH_r12i1p1_MPI-CSC-REMO2009_v1
1960-09-01,0
1960-10-01,0
1960-11-01,1.189231573296954
1960-12-01,3.7660577967785294
1961-01-01,28.76426352347682
1961-02-01,7.176881706771999
1961-03-01,2.7272150485733593
1961-04-01,1.0363417184578767
1961-05-01,0.39380985301399307
1961-06-01,0.1496477441453174
1961-07-01,0.056866142775220604
1961-08-01,0.02160913425458383
1961-09-01,0.008211471016741856
1961-10-01,5.538619535794466
1961-11-01,2.8434484904776536
1961-12-01,7.217049911366134
1962-01-01,0.3373845846981436
1962-02-01,0.12820614218529455
1962-03-01,38.813988370670835
1962-04-01,8.764053491999714
1962-05-01,3.3303403269598926
1962-06-01,1.265529324244759
1962-07-01,0.4809011432130085
1962-08-01,0.1827424344209432
1962-09-01,0.06944212507995841
1962-10-01,0.026388007530384196
1962-11-01,0.010027442861545995
1962-12-01,0.0038104282873874787
1963-01-01,0.0014479627492072417
1963-02-01,0.0005502258446987519
1963-03-01,0.8447060023423705
1963-04-01,7.945261197449977e-05
1963-05-01,3.0191992550309913e-05
1963-06-01,1.1472957169117769e-05
1963-07-01,4.359723724264752e-06
1963-08-01,1.6566950152206055e-06
1963-09-01,6.295441057838302e-07
1963-10-01,2.392267601978554e-07
1963-11-01,3.7657899464259184
1963-12-01,2.3092396502814707
1964-01-01,44.167080991577954
1964-02-01,11.39665337291859
1964-03-01,4.330728281709064
1964-04-01,1.6456767470494442
1964-05-01,0.6253571638787889
1964-06-01,0.23763572227393978
1964-07-01,0.09030157446409712
1964-08-01,0.034314598296356906
1964-09-01,0.013039547352615628
1964-10-01,0.004955027993993938
1964-11-01,1.2673503156573405
1964-12-01,0.0007155060423327249
1965-01-01,0.0002718922960864354
1965-02-01,0.00010331907251284546
1965-03-01,3.926124755488127e-05
1965-04-01,1.3257958670025767
1965-05-01,5.669324146924856e-06
1965-06-01,2.154343175831445e-06
1965-07-01,8.186504068159493e-07
1965-08-01,3.110871545900607e-07
1965-09-01,1.1821311874422306e-07
1965-10-01,4.492098512280476e-08
1965-11-01,1.706997434666581e-08
1965-12-01,6.486590251733007e-09
1966-01-01,2.3629165106743586
1966-02-01,50.250151941782455
1966-03-01,12.53886279102361
1966-04-01,7.954956265339844
1966-05-01,2.1525773136675723
1966-06-01,0.6880324790690474
1966-07-01,0.2614523420462381
1966-08-01,0.09935188997757047
1966-09-01,0.03775371819147678
1966-10-01,7.216890956886725
1966-11-01,0.005451636906849247
1966-12-01,0.002071622024602714
1967-01-01,1.3487878851203088
1967-02-01,0.000299142220352632
1967-03-01,5.219615378623235
1967-04-01,4.319613661892006e-05
1967-05-01,0.43950180198017164
1967-06-01,6.2375221277720565e-06
1967-07-01,2.3702584085533813e-06
1967-08-01,9.006981952502849e-07
1967-09-01,3.422653141951083e-07
1967-10-01,1.3006081939414115e-07
1967-11-01,3.9316360405108517
1967-12-01,0.8644847679689456
1968-01-01,0.30656687674839855
1968-02-01,2.346413295106495
1968-03-01,41.258319164120024
1968-04-01,11.010589025975088
1968-05-01,3.771353237625798
1968-06-01,1.4331142302978033
1968-07-01,0.5445834075131651
1968-08-01,0.20694169485500277
1968-09-01,0.07863784404490105
1968-10-01,0.029882380737062404
1968-11-01,7.012240458225331
1968-12-01,0.0043150157784318105
1969-01-01,12.06148982894522
1969-02-01,1.7125770911708365
1969-03-01,0.6507792946449178
1969-04-01,0.9950661652101768
1969-05-01,0.09397253014672612
1969-06-01,0.03570956145575592
1969-07-01,0.013569633353187251
1969-08-01,0.005156460674211156
1969-09-01,0.001959455056200239
1969-10-01,0.000744592921356091
1969-11-01,3.5696838608470753
1969-12-01,0.00010751921784381956
1970-01-01,1.2275382979452651
1970-02-01,1.552577505664755e-05
1970-03-01,9.445929256055324
1970-04-01,1.279990418894164
1970-05-01,8.51930328908364e-07
1970-06-01,3.2373352498517833e-07
1970-07-01,1.2301873949436777e-07
1970-08-01,4.674712100785976e-08
1970-09-01,1.776390598298671e-08
1970-10-01,6.75028427353495e-09
1970-11-01,2.565108023943281e-09
1970-12-01,9.74741049098447e-10
1971-01-01,1.209321232437602
1971-02-01,37.64689912613716
1971-03-01,19.6740181613516
1971-04-01,96.02477063524995
1971-05-01,27.57606751824891
1971-06-01,10.478905656934584
1971-07-01,3.981984149635142
1971-08-01,1.513153976861354
1971-09-01,0.7088800796057284
1971-10-01,0.21849943425877946
1971-11-01,0.0830297850183362
1971-12-01,0.031551318306967766
1972-01-01,0.011989500956647747
1972-02-01,75.7746905624355
1972-03-01,19.907948947835695
1972-04-01,11.965551464521106
1972-05-01,3.5291898105544157
1972-06-01,1.09238897466564
1972-07-01,0.41510781037294325
1972-08-01,0.15774096794171844
1972-09-01,0.059941567817853016
1972-10-01,5.997728814658706
1972-11-01,0.008655562392897977
1972-12-01,0.1430554414389145
1973-01-01,41.642896193015055
1973-02-01,9.767349984059287
1973-03-01,6.060356085714775
1973-04-01,1.4104053376981607
1973-05-01,5.698619558267507
1973-06-01,0.2036625307636144
1973-07-01,0.07739176169017346
1973-08-01,0.029408869442265922
1973-09-01,0.01117537038806105
1973-10-01,0.0042466407474632
1973-11-01,0.0016137234840360158
1973-12-01,38.983738722496824
1974-01-01,8.761030473980643
1974-02-01,3.329191580112645
1974-03-01,1.265092800442805
1974-04-01,0.48073526416826595
1974-05-01,0.18267940038394107
1974-06-01,0.0694181721458976
1974-07-01,0.026378905415441085
1974-08-01,0.010023984057867611
1974-09-01,0.003809113941989693
