Variable,tas
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
2047-12-01,16.030755008064517
2048-01-01,14.421324177419352
2048-02-01,16.551946808071975
2048-03-01,17.301976548387096
2048-04-01,17.09299043333333
2048-05-01,21.42287090322581
2048-06-01,22.912950976584558
2048-07-01,24.525919563370383
2048-08-01,25.579700523345892
2048-09-01,23.51835003333333
2048-10-01,21.61977932258065
2048-11-01,18.97393506666667
2048-12-01,16.006608508064517
2049-01-01,16.10895898387097
2049-02-01,15.152280754553512
2049-03-01,19.72412309836743
2049-04-01,18.834444833333336
2049-05-01,21.273805935483878
2049-06-01,21.05706563333333
2049-07-01,28.20844093548387
2049-08-01,25.19415216129032
2049-09-01,22.96043153333333
2049-10-01,21.421274274193546
2049-11-01,18.15500897627527
2049-12-01,16.504899946867276
2050-01-01,13.263543506451608
2050-02-01,14.141311482142859
2050-03-01,17.759855548387094
2050-04-01,17.949320376164483
2050-05-01,21.452685870967738
2050-06-01,23.209410079740742
2050-07-01,25.4819695483871
2050-08-01,25.1399109371119
2050-09-01,24.18165563333333
2050-10-01,21.006575580645166
2050-11-01,18.527779742301902
2050-12-01,14.513278354838707
2051-01-01,13.23296008763368
2051-02-01,16.620719898575434
2051-03-01,19.56022748387097
2051-04-01,18.33803612072633
2051-05-01,23.27907490322581
2051-06-01,23.180941891085833
2051-07-01,24.64375093548387
2051-08-01,25.710048451612902
2051-09-01,23.370801533333328
2051-10-01,22.44324232258065
2051-11-01,19.744577628767388
2051-12-01,17.77810543557456
2052-01-01,14.609702586335963
2052-02-01,15.844215089285717
2052-03-01,15.953188467741935
2052-04-01,18.856031833333336
2052-05-01,21.574836935483876
2052-06-01,25.489601299999997
2052-07-01,25.07712993548387
2052-08-01,25.145799451612902
2052-09-01,25.65931803333333
2052-10-01,22.17159527419355
2052-11-01,19.070832370668523
2052-12-01,17.940769419354837
2053-01-01,16.704467483870967
2053-02-01,15.17305198214286
2053-03-01,18.107744548387096
2053-04-01,18.55697281666667
2053-05-01,23.018746320169363
2053-06-01,24.350365469814594
2053-07-01,25.105559705807305
2053-08-01,25.82086106178308
2053-09-01,24.12760753333333
2053-10-01,22.299820379041915
2053-11-01,20.06137864570275
2053-12-01,16.73748600806452
2054-01-01,12.695763506451609
2054-02-01,14.82596324470449
2054-03-01,17.42636308466396
2054-04-01,18.525214433333332
2054-05-01,20.17131679209717
2054-06-01,22.23025663333333
2054-07-01,24.6160704983731
2054-08-01,24.974830451612902
2054-09-01,22.96131441542185
2054-10-01,22.036611274193547
2054-11-01,20.715674066666672
2054-12-01,16.456528008064517
2055-01-01,12.93241490595781
2055-02-01,17.079844603667837
2055-03-01,20.08363648387097
2055-04-01,19.106841833333338
2055-05-01,20.050567300667495
2055-06-01,23.4590312
2055-07-01,24.08428336747636
2055-08-01,24.840961774193552
2055-09-01,24.5768813575749
2055-10-01,21.66271129388196
2055-11-01,18.748686024551954
2055-12-01,16.16259135483871
2056-01-01,15.336557382279555
2056-02-01,16.655307089285717
2056-03-01,17.885415548387094
2056-04-01,19.663399833333337
2056-05-01,20.528228030401603
2056-06-01,23.341623792188358
2056-07-01,24.54925332136351
2056-08-01,25.1092314516129
2056-09-01,24.07788563333333
2056-10-01,20.603797580645164
2056-11-01,16.544264116666668
2056-12-01,15.827135750020668
2057-01-01,14.054382594782812
2057-02-01,14.26886148214286
2057-03-01,19.150550548387095
2057-04-01,18.19812981666667
2057-05-01,19.314710870967737
2057-06-01,22.16877463333333
2057-07-01,23.89460093548387
2057-08-01,25.233096616193276
2057-09-01,25.949921539623553
2057-10-01,25.37300208440671
2057-11-01,19.96077665914571
2057-12-01,18.13975362233559
2058-01-01,15.67501898787151
2058-02-01,14.072397820328977
2058-03-01,17.119943467741937
2058-04-01,17.88423443333333
2058-05-01,22.16092890322581
2058-06-01,24.0269962
2058-07-01,25.084929335358378
2058-08-01,25.30618076510377
2058-09-01,28.058404033333332
2058-10-01,24.743274322580653
2058-11-01,18.855061866828393
2058-12-01,19.155776419354837
2059-01-01,16.05206798387097
2059-02-01,15.05778380357143
2059-03-01,19.27212248387097
2059-04-01,17.76326622647861
2059-05-01,20.5505294989304
2059-06-01,23.199698299999994
2059-07-01,25.4125045483871
2059-08-01,25.404554774193553
2059-09-01,22.992426785242007
2059-10-01,22.089916935222828
2059-11-01,20.00648306666667
2059-12-01,16.020490550585684
2060-01-01,14.345705862931844
2060-02-01,18.095532089285715
2060-03-01,19.575502246754763
2060-04-01,17.902562673758084
2060-05-01,20.3685137563621
2060-06-01,23.519612621716714
2060-07-01,26.35967093548387
2060-08-01,25.42322116129032
2060-09-01,23.65003863333333
2060-10-01,21.832009580645167
2060-11-01,19.445611549207126
2060-12-01,16.127366354838706
2061-01-01,13.619828506451608
2061-02-01,15.73059580357143
2061-03-01,18.445390548387095
2061-04-01,17.830433816666666
2061-05-01,21.197431870967737
2061-06-01,21.33114163333333
2061-07-01,24.415429935483868
2061-08-01,26.366326451612903
2061-09-01,24.691895464785535
2061-10-01,22.625623094320648
2061-11-01,18.22557511666667
2061-12-01,18.029428419354836
2062-01-01,16.55213598387097
2062-02-01,15.19757748214286
2062-03-01,17.423955467741937
2062-04-01,18.595129833333335
2062-05-01,23.04743593548388
2062-06-01,22.8613352
2062-07-01,26.7592295483871
2062-08-01,26.50259577419355
2062-09-01,22.926993232495708
2062-10-01,21.94616548265603
2062-11-01,18.87713459862675
2062-12-01,16.350441854265938
2063-01-01,16.296246527314807
2063-02-01,17.527530089285715
2063-03-01,18.037381224579313
2063-04-01,17.97241718901034
2063-05-01,23.94319890322581
2063-06-01,22.738055299999996
2063-07-01,26.34355193548387
2063-08-01,28.71518416129032
2063-09-01,26.98358503333333
2063-10-01,23.158367274193548
2063-11-01,21.028067066666672
2063-12-01,17.527448008064518
2064-01-01,15.251890177419352
2064-02-01,18.27821584431142
