Variable,hsim
Experiment,rcp45
Zone,Q11b
Code,NCC-NorESM1-M_r1i1p1_SMHI-RCA4_v1
1960-09-01,0
1960-10-01,10.211040181454521
1960-11-01,10.152607341244988
1960-12-01,17.244914535470716
1961-01-01,60.51655762317385
1961-02-01,23.9854282314185
1961-03-01,8.38069997537411
1961-04-01,9.345692259183409
1961-05-01,2.4545828437704826
1961-06-01,1.0668737221792841
1961-07-01,0.3544417626404577
1961-08-01,0.1346878698033739
1961-09-01,0.051181390525282075
1961-10-01,0.01944892839960719
1961-11-01,2.388947587667951
1961-12-01,2.9851576802586566
1962-01-01,28.19424989881538
1962-02-01,88.99514848490304
1962-03-01,30.447075092912428
1962-04-01,11.50014121338948
1962-05-01,25.10726163055338
1962-06-01,7.081990667995668
1962-07-01,2.691156453838354
1962-08-01,1.0226394524585742
1962-09-01,0.38860299193425824
1962-10-01,0.14766913693501815
1962-11-01,2.4445879818433514
1962-12-01,51.59925345518614
1963-01-01,24.881500467418533
1963-02-01,21.195446785657264
1963-03-01,8.544055126394467
1963-04-01,8.334890024593209
1963-05-01,2.652025471011734
1963-06-01,0.8426082521351071
1963-07-01,0.3201911358113408
1963-08-01,0.12167263160830948
1963-09-01,0.046235600011157604
1963-10-01,0.017569528004239887
1963-11-01,2.5428395303717335
1963-12-01,0.03381088294294767
1964-01-01,0.012848135518320118
1964-02-01,0.004882291496961645
1964-03-01,0.001855270768845425
1964-04-01,3.1561790460057484
1964-05-01,0.00026790109902127937
1964-06-01,0.00010180241762808618
1964-07-01,3.868491869867275e-05
1964-08-01,1.4700269105495642e-05
1964-09-01,5.586102260088345e-06
1964-10-01,2.122718858833571e-06
1964-11-01,36.52185210236856
1964-12-01,62.97360169991572
1965-01-01,93.2401504029857
1965-02-01,38.15571744363442
1965-03-01,32.02381854561547
1965-04-01,10.196203978874502
1965-05-01,3.874557511972311
1965-06-01,1.4723318545494783
1965-07-01,0.5594861047288018
1965-08-01,0.21260471979694467
1965-09-01,1.2183090004622146
1965-10-01,2.4863855266979398
1965-11-01,0.011666046184697949
1965-12-01,5.027340706944866
1966-01-01,0.9755515915642388
1966-02-01,0.3707096047944108
1966-03-01,72.14621767385013
1966-04-01,75.11068845668726
1966-05-01,24.171886807841897
1966-06-01,9.898664685204833
1966-07-01,3.4904204550523708
1966-08-01,1.3263597729199008
1966-09-01,0.5040167137095622
1966-10-01,3.5005773582653834
1966-11-01,0.0727800134596608
1966-12-01,0.0276564051146711
1967-01-01,6.514532779720172
1967-02-01,43.03388381484325
1967-03-01,13.119248743115408
1967-04-01,4.985314522383856
1967-05-01,1.8944195185058652
1967-06-01,0.7198794170322287
1967-07-01,0.27355417847224694
1967-08-01,0.10395058781945385
1967-09-01,0.039501223371392453
1967-10-01,0.3827785361495912
1967-11-01,3.1035170184115266
1967-12-01,10.994453400527163
1968-01-01,63.13012238912358
1968-02-01,19.48493298124039
1968-03-01,7.404274532871348
1968-04-01,5.85563107575784
1968-05-01,1.281353129312749
1968-06-01,0.48691418913884454
1968-07-01,0.18502739187276093
1968-08-01,0.07031040891164916
1968-09-01,0.026717955386426677
1968-10-01,0.010152823046842136
1968-11-01,4.37782523333079
1968-12-01,0.5859933393249445
1969-01-01,0.2226774689434789
1969-02-01,0.08461743819852197
1969-03-01,0.03215462651543835
1969-04-01,2.0683709514507687
1969-05-01,0.004643128068829299
1969-06-01,0.0017643886661551336
1969-07-01,0.0006704676931389508
1969-08-01,0.0002547777233928013
1969-09-01,9.68155348892645e-05
1969-10-01,1.1290255984858875
1969-11-01,1.3980163238009793e-05
1969-12-01,5.312462030443722e-06
1970-01-01,2.018735571568614e-06
1970-02-01,0.015534940811631823
1970-03-01,2.915054165345079e-07
1970-04-01,0.06387947379224364
1970-05-01,4.209338214758295e-08
1970-06-01,1.599548521608152e-08
1970-07-01,3.474123267344996
1970-08-01,0.7275939329301402
1970-09-01,8.777042647768251e-10
1970-10-01,2.754964412377622
1970-11-01,1.2674049583377355e-10
1970-12-01,1.3020246541300764
1971-01-01,15.212200991917133
1971-02-01,4.195015503585569
1971-03-01,3.423389017520158
1971-04-01,6.227275219135878
1971-05-01,1.5085547433279956
1971-06-01,0.5732508024646382
1971-07-01,0.2178353049365625
1971-08-01,0.08277741587589377
1971-09-01,0.031455418032839626
1971-10-01,0.7128713388792977
1971-11-01,9.859401928778453
1971-12-01,2.203535916499247
1972-01-01,25.43749135954694
1972-02-01,7.2093908168503384
1972-03-01,2.819083587373529
1972-04-01,1.0410360339531888
1972-05-01,1.1215268922011066
1972-06-01,0.15032560330284048
1972-07-01,0.057123729255079386
1972-08-01,0.021707017116930166
1972-09-01,0.008248666504433464
1972-10-01,7.638637603019852
1972-11-01,17.80659238239925
1972-12-01,5.182515921851788
1973-01-01,2.724741858060307
1973-02-01,4.03622572637054
1973-03-01,1.644970687865794
1973-04-01,0.3379449855999136
1973-05-01,0.7918208046593294
1973-06-01,0.04879925592062752
1973-07-01,0.018543717249838457
1973-08-01,0.007046612554938612
1973-09-01,0.002677712770876673
1973-10-01,0.001017530852933136
1973-11-01,4.067567617324805
1973-12-01,1.437221947525953
1974-01-01,0.449228221200904
1974-02-01,8.90117723550567
1974-03-01,16.55812753303353
1974-04-01,21.76821960742295
1974-05-01,6.898490994897201
1974-06-01,2.4456489610861043
1974-07-01,0.9293466052127195
1974-08-01,0.35315170998083345
1974-09-01,0.13419764979271673
1974-10-01,11.897674939454458
1974-11-01,12.31638030192943
1974-12-01,63.82422173024685
1975-01-01,33.61253043882713
