Variable,tas
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1966-03-01,15.785988585296254
1966-04-01,16.337558072934126
1966-05-01,20.094401951979297
1966-06-01,20.748418783976103
1966-07-01,23.336953928763922
1966-08-01,24.297224039154052
1966-09-01,20.944716187041237
1966-10-01,20.620094708482355
1966-11-01,16.64782980602283
1966-12-01,13.280301895989298
1967-01-01,13.224754985917116
1967-02-01,13.251144040341899
1967-03-01,15.04089892869062
1967-04-01,15.064036012168307
1967-05-01,16.61463855182281
1967-06-01,19.00548554031379
1967-07-01,20.722349807737174
1967-08-01,21.738116094146363
1967-09-01,20.988221484829296
1967-10-01,17.344044084261906
1967-11-01,15.890830077993423
1967-12-01,11.9960445043716
1968-01-01,10.963973506451609
1968-02-01,13.526617505572588
1968-03-01,15.559040360733228
1968-04-01,16.319231786831928
1968-05-01,16.525622924774755
