Variable,pr
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1966-05-01,20.166427763783314
1966-06-01,0.7912612829922323
1966-07-01,0.017828890159564507
1966-08-01,1.2051341459604088
1966-09-01,4.692209842186072
1966-10-01,24.445866763124876
1966-11-01,79.89233849233587
1966-12-01,93.56443814634574
1967-01-01,33.43997943919852
1967-02-01,44.672696519664015
1967-03-01,61.842956849052335
1967-04-01,52.09808031007535
1967-05-01,11.763888931335622
1967-06-01,0.6393561360429468
1967-07-01,0.04562497775760736
1967-08-01,1.2549439465014292
1967-09-01,9.585186201719488
1967-10-01,27.26005828032124
1967-11-01,17.868809321487163
1967-12-01,95.02625781995732
1968-01-01,33.47105622608299
1968-02-01,3.606071507613348
1968-03-01,15.219495727125505
1968-04-01,50.931163538061085
1968-05-01,21.163062423459046
1968-06-01,11.095726553860764
1968-07-01,0.21618075551663524
1968-08-01,0.6375
1968-09-01,7.563914343272045
1968-10-01,5.60625
1968-11-01,73.36879851568484
1968-12-01,37.23361986432893
1969-01-01,33.45254713230706
1969-02-01,40.25349215601999
1969-03-01,43.68401467246749
1969-04-01,50.9041248617662
1969-05-01,17.09544201403682
1969-06-01,7.040693260198149
1969-07-01,2.5580741487485015
1969-08-01,1.1384358732761442
1969-09-01,7.7790961371891285
1969-10-01,59.66447448866754
1969-11-01,77.3986173796925
1969-12-01,89.95518224458006
1970-01-01,33.45725887850885
1970-02-01,15.087827866205389
1970-03-01,39.67616460595043
1970-04-01,16.149215423202897
1970-05-01,21.06896707721677
1970-06-01,0.8330233338672602
1970-07-01,0.23166473998908887
1970-08-01,3.9741060748183643
1970-09-01,5.5038699518149015
1970-10-01,60.577915897677954
1970-11-01,24.524260914934167
1970-12-01,36.463191150421665
1971-01-01,57.163592282714205
1971-02-01,39.91682546889503
1971-03-01,4.346799787002581
1971-04-01,54.31050426192738
1971-05-01,8.852327770927307
1971-06-01,3.51803671258093
1971-07-01,0.07747762316268203
1971-08-01,0.4434985971110006
1971-09-01,8.944232756977371
1971-10-01,55.52951414623743
1971-11-01,75.26044511569954
1971-12-01,37.28053188888366
1972-01-01,1.36875
1972-02-01,11.898314216120585
1972-03-01,29.711056376558492
1972-04-01,17.698066120246693
1972-05-01,16.18559701885777
1972-06-01,0.7817982517176226
1972-07-01,0.10409774550848398
1972-08-01,4.263165440696475
1972-09-01,6.621475456088558
1972-10-01,23.944874728615183
1972-11-01,76.9759210433064
1972-12-01,93.5491356472488
1973-01-01,1.36875
1973-02-01,0.39977786609385924
1973-03-01,19.664931172746346
1973-04-01,51.61658504224848
1973-05-01,15.630953814157902
1973-06-01,1.4197820454274703
1973-07-01,2.001862914133073
1973-08-01,0.5910877934639968
1973-09-01,42.09375
1973-10-01,64.45549989318793
1973-11-01,61.39926589081173
1973-12-01,37.56344940518178
1974-01-01,247.60625
1974-02-01,41.68500407556258
1974-03-01,38.085120133882945
1974-04-01,51.162461799129055
1974-05-01,17.19195524362625
1974-06-01,16.325
1974-07-01,0.07768409279414468
1974-08-01,0.866971900125265
1974-09-01,1.38125
1974-10-01,58.60368547922395
1974-11-01,83.89375
1974-12-01,47.23754011687944
1975-01-01,19.292306661013768
1975-02-01,1.7648352392384803
1975-03-01,17.131691364935097
1975-04-01,66.36303531149129
1975-05-01,15.286007607846209
1975-06-01,0.6423723077376707
1975-07-01,0.00625
1975-08-01,0.29910644011747967
1975-09-01,8.811413962085688
1975-10-01,24.59005563391889
1975-11-01,40.31072307762979
1975-12-01,214.1875
1976-01-01,1.36875
1976-02-01,7.498178658413458
1976-03-01,31.58796986396811
1976-04-01,53.483869786007816
1976-05-01,8.49466091159933
1976-06-01,0.6623509249778445
1976-07-01,0.00625
1976-08-01,0.41756109736233904
1976-09-01,1.38125
1976-10-01,24.950480623492478
1976-11-01,64.66542960392425
1976-12-01,99.26792289634872
1977-01-01,2.2946755980022333
1977-02-01,39.20180608887515
1977-03-01,28.093139822184405
1977-04-01,16.900563169328645
1977-05-01,6.737635037182486
1977-06-01,4.582404459887869
1977-07-01,0.20959582939317356
1977-08-01,0.008473041311985261
1977-09-01,13.724567698108157
1977-10-01,5.60625
1977-11-01,7.817552479565988
1977-12-01,15.985608774404719
1978-01-01,177.7542413667676
1978-02-01,39.18067208784333
1978-03-01,31.641064552001474
1978-04-01,16.020559409297245
1978-05-01,13.920703377189284
1978-06-01,0.6422256459132706
1978-07-01,0.008881565769539015
1978-08-01,1.076609820797723
1978-09-01,4.671380422985981
1978-10-01,50.647349665811845
1978-11-01,75.3873875881391
1978-12-01,42.14905827682355
1979-01-01,33.49636136017481
1979-02-01,11.949884112557479
1979-03-01,24.138252295726385
1979-04-01,51.22509167737155
1979-05-01,8.923571330598437
1979-06-01,0.12040509145410254
1979-07-01,0.22081329259034266
1979-08-01,1.3648469430523527
1979-09-01,10.978080671996189
1979-10-01,27.57844591104112
1979-11-01,25.382906560327093
1979-12-01,94.68932108912284
1980-01-01,27.145494322107638
1980-02-01,41.90169344792504
1980-03-01,8.245856269436052
1980-04-01,66.52261073136144
1980-05-01,7.268045489862651
1980-06-01,0.644978071907897
1980-07-01,0.06268089787799058
1980-08-01,0.03812868714225375
1980-09-01,9.979510377306623
1980-10-01,52.87105039726045
1980-11-01,21.456011926155515
1980-12-01,95.60420602534184
1981-01-01,88.94612527341846
1981-02-01,12.562489781871886
1981-03-01,31.759528671379776
1981-04-01,66.34987930711766
1981-05-01,7.021601284401942
1981-06-01,3.2298110277621985
1981-07-01,0.22703220291538145
1981-08-01,1.1708741763631503
1981-09-01,21.065715631175276
1981-10-01,45.74036179119387
1981-11-01,25.188472106071966
1981-12-01,37.06808669310593
1982-01-01,39.1255348413743
1982-02-01,44.78294320791726
1982-03-01,104.74375
1982-04-01,52.64354791781799
1982-05-01,15.741751816265669
1982-06-01,16.325
1982-07-01,0.22397145343437153
1982-08-01,0.6025758833265873
1982-09-01,4.928656970822827
1982-10-01,24.97006826062725
1982-11-01,21.493555950719678
1982-12-01,93.6540898452943
1983-01-01,62.78145855148633
1983-02-01,3.1812046702619243
1983-03-01,104.74375
1983-04-01,2.012675797245984
1983-05-01,16.223297032311592
1983-06-01,0.03106248082130446
1983-07-01,0.076238812271056
1983-08-01,0.6375
1983-09-01,8.519320603354375
1983-10-01,22.57682102014638
1983-11-01,34.82122970672046
1983-12-01,37.058833322665315
1984-01-01,2.319101989762146
1984-02-01,62.013438776687444
1984-03-01,29.19928007800436
1984-04-01,50.48862784848304
1984-05-01,17.331461611767605
1984-06-01,0.6360974014449866
1984-07-01,0.04141447013523978
1984-08-01,0.3195040624337152
1984-09-01,12.587776356798308
1984-10-01,40.52493895163711
1984-11-01,72.78439930631083
1984-12-01,19.36083988130291
1985-01-01,51.41370126573036
1985-02-01,16.870001450398313
1985-03-01,79.41814754118116
1985-04-01,50.75600442204115
1985-05-01,15.837701257932148
1985-06-01,11.389594769842939
1985-07-01,0.14278821819016713
1985-08-01,0.7499772285466445
1985-09-01,8.809321746433536
1985-10-01,9.568597860580727
1985-11-01,24.80916226985143
1985-12-01,36.77170507588662
1986-01-01,39.92303151607011
1986-02-01,1.5272832195707768
1986-03-01,80.19477078105041
1986-04-01,51.30482443847921
1986-05-01,18.247140704742108
1986-06-01,0.6364007463443377
1986-07-01,0.06268089787799058
1986-08-01,0.8178382506380434
1986-09-01,9.496084860476463
1986-10-01,5.60625
1986-11-01,16.97088906074208
1986-12-01,17.904231408769807
1987-01-01,33.436729738056314
1987-02-01,43.755437051315
1987-03-01,28.398402476569252
1987-04-01,9.231589787813467
1987-05-01,7.936205404759871
1987-06-01,0.00625
1987-07-01,1.6458671703905667
1987-08-01,0.9107451154481998
1987-09-01,5.398460383838479
1987-10-01,47.92462282854906
1987-11-01,21.46750341372301
1987-12-01,15.803303012619963
1988-01-01,11.949799416614388
1988-02-01,64.11224603403194
1988-03-01,27.34552735641231
1988-04-01,52.91032679037855
1988-05-01,7.0104681763633945
1988-06-01,0.6320674740360676
1988-07-01,0.5373758425925657
1988-08-01,1.2277539211142798
1988-09-01,8.836965244942332
1988-10-01,5.60625
1988-11-01,24.72484576681725
1988-12-01,0.8375
1989-01-01,31.07498483577564
1989-02-01,11.69899215098777
1989-03-01,19.625925031581538
1989-04-01,4.938088708492211
1989-05-01,7.001951427470851
1989-06-01,2.7067403231107954
1989-07-01,0.1111394859638304
1989-08-01,0.462759801706206
1989-09-01,1.38125
1989-10-01,30.81016471536111
1989-11-01,75.53895946484404
1989-12-01,36.29142964697786
1990-01-01,36.724505225565196
1990-02-01,15.504685372161633
1990-03-01,28.30602438645777
1990-04-01,53.29174459599223
1990-05-01,6.383363000013699
1990-06-01,2.0258012945183848
1990-07-01,0.00625
1990-08-01,0.0
1990-09-01,1.38125
1990-10-01,45.6875
1990-11-01,72.04375
1990-12-01,86.68125
1991-01-01,86.09375
1991-02-01,34.1625
1991-03-01,18.0875
1991-04-01,2.24375
1991-05-01,12.775
1991-06-01,0.00625
1991-07-01,3.8375
1991-08-01,0.73125
1991-09-01,13.49375
1991-10-01,44.9125
1991-11-01,21.36875
1991-12-01,35.9875
1992-01-01,33.4125
1992-02-01,0.09375
1992-03-01,32.3125
1992-04-01,18.2875
1992-05-01,15.03125
1992-06-01,3.13125
1992-07-01,0.34375
1992-08-01,2.09375
1992-09-01,4.45625
1992-10-01,6.99375
1992-11-01,74.75625
1992-12-01,24.85625
1993-01-01,58.7125
1993-02-01,43.0125
1993-03-01,25.83125
1993-04-01,20.01875
1993-05-01,7.0
1993-06-01,0.3625
1993-07-01,0.975
1993-08-01,0.0
1993-09-01,4.16875
1993-10-01,64.65625
1993-11-01,83.89375
1993-12-01,37.68125
1994-01-01,2.125
1994-02-01,113.01875
1994-03-01,9.1125
1994-04-01,16.59375
1994-05-01,4.75
1994-06-01,0.91875
1994-07-01,0.09375
1994-08-01,0.15625
1994-09-01,8.7
1994-10-01,22.075
1994-11-01,15.7125
1994-12-01,214.1875
1995-01-01,6.48125
1995-02-01,11.84375
1995-03-01,1.68125
1995-04-01,66.33125
1995-05-01,9.65
1995-06-01,3.2375
1995-07-01,0.18125
1995-08-01,0.5125
1995-09-01,42.09375
1995-10-01,55.525
1995-11-01,33.65
1995-12-01,66.69375
1996-01-01,40.51875
1996-02-01,38.89375
1996-03-01,70.775
1996-04-01,88.2625
1996-05-01,52.18125
1996-06-01,0.63125
1996-07-01,0.00625
1996-08-01,0.15625
1996-09-01,11.15
1996-10-01,64.05625
1996-11-01,41.63125
1996-12-01,93.45625
1997-01-01,247.60625
1997-02-01,72.73125
1997-03-01,12.2125
1997-04-01,5.5625
1997-05-01,2.9625
1997-06-01,4.475
1997-07-01,0.15625
1997-08-01,0.3125
1997-09-01,5.43125
1997-10-01,25.14375
1997-11-01,0.2625
1997-12-01,15.74375
1998-01-01,2.825
1998-02-01,17.3625
1998-03-01,19.8125
1998-04-01,66.64375
1998-05-01,8.29375
1998-06-01,16.325
1998-07-01,0.24375
1998-08-01,1.41875
1998-09-01,14.075
1998-10-01,5.60625
1998-11-01,9.6875
1998-12-01,99.675
1999-01-01,10.53125
1999-02-01,42.60625
1999-03-01,41.64375
1999-04-01,15.95
1999-05-01,25.96875
1999-06-01,1.99375
1999-07-01,2.6125
1999-08-01,1.05625
1999-09-01,8.60625
1999-10-01,23.91875
1999-11-01,21.45
1999-12-01,55.0125
2000-01-01,33.54375
2000-02-01,12.8375
2000-03-01,14.75625
2000-04-01,17.23125
2000-05-01,17.8375
2000-06-01,4.5875
2000-07-01,1.35625
2000-08-01,0.6375
2000-09-01,7.65625
2000-10-01,27.575
2000-11-01,25.475
2000-12-01,22.26875
2001-01-01,52.04375
2001-02-01,2.06875
2001-03-01,104.74375
2001-04-01,1.95625
2001-05-01,15.53125
2001-06-01,0.39375
2001-07-01,0.24375
2001-08-01,5.3625
2001-09-01,5.5375
2001-10-01,24.5125
2001-11-01,8.69375
2001-12-01,95.7125
2002-01-01,1.36875
2002-02-01,45.48125
2002-03-01,17.44375
2002-04-01,50.375
2002-05-01,14.44375
2002-06-01,0.65
2002-07-01,0.075
2002-08-01,0.525
2002-09-01,4.249461882529807
2002-10-01,34.292235127912505
2002-11-01,19.562998927893165
2002-12-01,37.27039557338203
2003-01-01,28.961758335215983
2003-02-01,113.01875
2003-03-01,41.35765042479785
2003-04-01,2.0223851460684457
2003-05-01,7.559144077346048
2003-06-01,8.957305793114962
2003-07-01,0.1956857715955727
2003-08-01,0.00741391074995565
2003-09-01,24.272872624445064
2003-10-01,49.99493614375257
2003-11-01,35.07228890423528
2003-12-01,93.86960026997508
2004-01-01,33.92822038693783
2004-02-01,38.89665045031108
2004-03-01,33.31479141599139
2004-04-01,16.440677369419067
2004-05-01,11.065777832109594
2004-06-01,0.7331243910488103
2004-07-01,0.12264689645552654
2004-08-01,0.07394087014558184
2004-09-01,9.65
2004-10-01,9.925
2004-11-01,21.5125
2004-12-01,0.8375
2005-01-01,21.56875
2005-02-01,65.81875
2005-03-01,60.45
2005-04-01,54.34375
2005-05-01,7.0125
2005-06-01,8.30625
2005-07-01,0.4125
2005-08-01,0.6375
2005-09-01,16.16875
2005-10-01,27.90625
2005-11-01,24.64375
2005-12-01,16.2375
2006-01-01,1.6965109223193313
2006-02-01,40.51503366547371
2006-03-01,30.529122037638302
2006-04-01,52.251098862163964
2006-05-01,8.738462119186828
2006-06-01,0.6379855029246728
2006-07-01,0.14735381184182555
2006-08-01,0.4322808781995933
2006-09-01,4.772923743737739
2006-10-01,60.121771167271945
2006-11-01,83.89375
2006-12-01,214.1875
2007-01-01,1.36875
2007-02-01,2.01316704635037
2007-03-01,27.93051015770766
2007-04-01,88.2625
2007-05-01,15.65250186671749
2007-06-01,7.555736385850761
2007-07-01,0.12937778880524015
2007-08-01,0.6127924968649077
2007-09-01,8.67002261357235
2007-10-01,62.732844990846615
2007-11-01,24.454488356725903
2007-12-01,152.19769670550687
2008-01-01,33.44166076313017
2008-02-01,12.757940392959878
2008-03-01,60.573872713286185
2008-04-01,51.94633108408281
2008-05-01,8.460750976054031
2008-06-01,0.13858323073996873
2008-07-01,0.2116072870353968
2008-08-01,0.714541637421256
2008-09-01,10.638684324163327
2008-10-01,5.60625
2008-11-01,24.91435331115666
2008-12-01,85.72008500978407
2009-01-01,13.08345385893323
2009-02-01,15.418610850457624
2009-03-01,14.776438840497892
2009-04-01,50.71739948234596
2009-05-01,7.666758209845837
2009-06-01,4.579160247560423
2009-07-01,0.22977358078061327
2009-08-01,0.5732515466826286
2009-09-01,4.639565466702432
2009-10-01,57.12897391369715
2009-11-01,56.31848544558524
2009-12-01,93.52699361550359
2010-01-01,33.66984203202792
2010-02-01,102.64785261508717
2010-03-01,59.77084879824073
2010-04-01,2.181068000253893
2010-05-01,7.706825751269356
2010-06-01,13.07004513868512
2010-07-01,0.006776313101162837
2010-08-01,0.5711776658223023
2010-09-01,9.21994676820027
2010-10-01,15.437602341517218
2010-11-01,41.06449649502882
2010-12-01,16.832394486455343
2011-01-01,33.51199184389391
2011-02-01,41.969240164134476
2011-03-01,37.24853136844612
2011-04-01,53.199505059789225
2011-05-01,5.395493968502979
2011-06-01,4.898067979178581
2011-07-01,0.08540734539845332
2011-08-01,0.0148278214999113
2011-09-01,10.67733200495553
2011-10-01,42.192236039178454
2011-11-01,47.55665260691177
2011-12-01,214.1875
2012-01-01,33.43394026813891
2012-02-01,40.464310484399405
2012-03-01,32.055354862303695
2012-04-01,66.52449568523339
2012-05-01,6.5453408547523555
2012-06-01,0.6419295522935383
2012-07-01,0.2275557737520335
2012-08-01,0.27419224085879934
2012-09-01,7.858477454426992
2012-10-01,5.60625
2012-11-01,18.264760933856103
2012-12-01,58.14236977381683
2013-01-01,33.508952850080185
2013-02-01,12.66567910081578
2013-03-01,26.33756141570264
2013-04-01,17.64715221595915
2013-05-01,4.9694657192677765
2013-06-01,0.7248799634847022
2013-07-01,0.006776313101162837
2013-08-01,0.31775303585779024
2013-09-01,5.316688281376109
2013-10-01,41.64274101453042
2013-11-01,25.213576625465848
2013-12-01,20.340048101143125
2014-01-01,13.095240588670245
2014-02-01,12.030473161104528
2014-03-01,2.5444785416587705
2014-04-01,16.33109538355456
2014-05-01,8.329644802066275
2014-06-01,0.3840074126298657
2014-07-01,0.12212788920130413
2014-08-01,0.6549198025815243
2014-09-01,42.09375
2014-10-01,5.60625
2014-11-01,0.2625
2014-12-01,72.39719931168253
2015-01-01,32.16075203169917
2015-02-01,40.038292622685674
2015-03-01,36.62749498140624
2015-04-01,50.58958293762273
2015-05-01,8.679813302498301
2015-06-01,0.36728703353844033
2015-07-01,0.04299340829592068
2015-08-01,0.0148278214999113
2015-09-01,42.09375
2015-10-01,8.618527728583686
2015-11-01,77.12071626513354
2015-12-01,85.349836717704
2016-01-01,33.44459520563877
2016-02-01,39.401978710228626
2016-03-01,27.992296166467025
2016-04-01,50.4497165673135
2016-05-01,10.967121547064512
2016-06-01,11.30958115581529
2016-07-01,0.10504925567749797
2016-08-01,0.0021182604164477494
2016-09-01,5.505775540097795
2016-10-01,23.099780113297903
2016-11-01,0.2625
2016-12-01,17.25938566199546
2017-01-01,217.7475603967527
2017-02-01,39.00378438166436
2017-03-01,1.68125
2017-04-01,50.68111043688536
2017-05-01,8.551532883116943
2017-06-01,4.6658691133415395
2017-07-01,0.15616349999496054
2017-08-01,0.7023822761443738
2017-09-01,1.38125
2017-10-01,23.33101180531524
2017-11-01,0.2625
2017-12-01,94.35334629641643
2018-01-01,8.698088270827649
2018-02-01,39.540935984469264
2018-03-01,66.75654244941131
2018-04-01,66.62513691582335
2018-05-01,3.71551349302583
2018-06-01,0.3896370420051277
2018-07-01,0.32912348753769227
2018-08-01,0.41438682611407635
2018-09-01,5.048913482906487
2018-10-01,5.60625
2018-11-01,25.154088600388544
2018-12-01,214.1875
2019-01-01,33.508111067747066
2019-02-01,0.22013635324473127
2019-03-01,33.4975713097145
2019-04-01,16.898678599978183
2019-05-01,15.891328797340629
2019-06-01,0.7967069215037854
2019-07-01,0.06172678538400631
2019-08-01,0.021182604164477495
2019-09-01,19.180737234954616
2019-10-01,59.72181914844346
2019-11-01,37.32407150121656
2019-12-01,0.8375
2020-01-01,1.36875
2020-02-01,0.784417215215627
2020-03-01,9.183729789566536
2020-04-01,66.48137331312893
2020-05-01,11.36150474087544
2020-06-01,0.6424509333059508
2020-07-01,0.006776313101162837
2020-08-01,0.1682019583520977
2020-09-01,1.38125
2020-10-01,24.391207996857162
2020-11-01,22.715691965052024
2020-12-01,36.42930750682318
2021-01-01,30.870194344845963
2021-02-01,2.555116896131584
2021-03-01,25.908689034146487
2021-04-01,53.20603975318239
2021-05-01,15.828554700988855
2021-06-01,3.696837767704335
2021-07-01,0.07685821771686902
2021-08-01,0.0
2021-09-01,8.663588673491533
2021-10-01,5.60625
2021-11-01,72.72342263261426
2021-12-01,21.74913052713327
2022-01-01,1.36875
2022-02-01,9.86918156112966
2022-03-01,30.43903820278962
2022-04-01,2.2478574003685927
2022-05-01,52.18125
2022-06-01,4.399625532510122
2022-07-01,0.009407879046518408
2022-08-01,1.7861913409408812
2022-09-01,1.38125
2022-10-01,24.52655902963507
2022-11-01,0.2625
2022-12-01,37.48289047722618
2023-01-01,1.36875
2023-02-01,14.533512618522163
2023-03-01,104.74375
2023-04-01,17.009677625090404
2023-05-01,14.448169172697536
2023-06-01,0.507450677772574
2023-07-01,0.042565608815190975
2023-08-01,0.6284375827899116
2023-09-01,5.1625004981641025
2023-10-01,5.60625
2023-11-01,0.2625
2023-12-01,65.06796363963284
2024-01-01,3.982521219305816
2024-02-01,42.859927468373535
2024-03-01,29.14779433514763
2024-04-01,76.34885857399144
2024-05-01,9.578140669334747
2024-06-01,5.347516721181431
2024-07-01,0.0972937724296088
2024-08-01,0.6375
2024-09-01,4.706773683931286
2024-10-01,5.60625
2024-11-01,21.62120016280167
2024-12-01,61.74488574539005
2025-01-01,1.36875
2025-02-01,10.30752984488862
2025-03-01,18.771142608802585
2025-04-01,51.693990869789125
2025-05-01,3.620539700511773
2025-06-01,3.1773540381379695
2025-07-01,0.10120805730772849
2025-08-01,0.023300863873313767
2025-09-01,4.5765898791631745
2025-10-01,29.252513969714713
2025-11-01,47.09607296613267
2025-12-01,214.1875
2026-01-01,34.40771413341261
2026-02-01,11.998628087418654
2026-03-01,9.38879968093001
2026-04-01,50.51266422062462
2026-05-01,4.645740681972465
2026-06-01,0.36904071587193144
2026-07-01,0.00625
2026-08-01,0.9810915034694555
2026-09-01,9.436207542936474
2026-10-01,23.726554460923513
2026-11-01,39.69837708450328
2026-12-01,214.1875
2027-01-01,33.42545379418007
2027-02-01,13.709544678408431
2027-03-01,10.514929948830835
2027-04-01,18.150193733641164
2027-05-01,6.162758341212291
2027-06-01,5.287761693258027
2027-07-01,2.0431523040639528
2027-08-01,0.5439364492000245
2027-09-01,1.38125
2027-10-01,32.69265468467027
2027-11-01,19.25032082813457
2027-12-01,36.21170712730298
2028-01-01,23.07129416451514
2028-02-01,1.0727979258677858
2028-03-01,38.43502211920943
2028-04-01,53.79364666116944
2028-05-01,5.276188870579109
2028-06-01,0.6461094831358623
2028-07-01,0.015723637227463498
2028-08-01,0.0
2028-09-01,4.258130187624807
2028-10-01,58.229702223763034
2028-11-01,25.060306639849895
2028-12-01,36.780530248948
2029-01-01,7.666667548225966
2029-02-01,0.18220066709280397
2029-03-01,4.661369505900218
2029-04-01,3.3622995632415345
2029-05-01,10.894772578902106
2029-06-01,0.7436094102973165
2029-07-01,0.20738015590508546
2029-08-01,0.010591302082238747
2029-09-01,4.4922140884287165
2029-10-01,6.9332595340317535
2029-11-01,19.29736319694496
2029-12-01,94.36657552266554
2030-01-01,1.3843569300423089
2030-02-01,65.5101348251502
2030-03-01,104.74375
2030-04-01,66.48665514374868
2030-05-01,13.879009600084606
2030-06-01,0.12867591578513607
2030-07-01,0.18647248429463714
2030-08-01,0.2322865008245807
2030-09-01,9.232288614238378
2030-10-01,49.43093300053095
2030-11-01,5.898525516258211
2030-12-01,36.456512643071186
2031-01-01,2.436445610923427
2031-02-01,12.516917132679568
2031-03-01,28.61701639405752
2031-04-01,66.43080035861563
