Variable,pr
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1966-04-01,21.483843541400784
1966-05-01,37.543897375251525
1966-06-01,2.431493359130261
1966-07-01,0.075
1966-08-01,6.996807098837785
1966-09-01,0.34375
1966-10-01,2.4824729363644127
1966-11-01,86.8556063741722
1966-12-01,59.22753557630028
1967-01-01,50.24300456307502
1967-02-01,77.41996502664959
1967-03-01,55.01758553398568
1967-04-01,36.03598739888838
1967-05-01,18.152158856481716
1967-06-01,1.137744622524057
1967-07-01,0.1595518886952116
1967-08-01,8.352403900293256
1967-09-01,8.697377649775428
1967-10-01,8.61765926198646
1967-11-01,7.008048354008619
1967-12-01,65.5377226925884
1968-01-01,55.14269830602901
1968-02-01,8.695133341156595
1968-03-01,14.710839548098717
1968-04-01,27.604576711380766
1968-05-01,41.63419336019913
1968-06-01,18.272139076216305
1968-07-01,2.220808131242212
1968-08-01,1.0242497888103919
1968-09-01,1.0527091046092525
1968-10-01,0.17153604335952405
1968-11-01,64.13458610148207
1968-12-01,27.728837508702487
1969-01-01,52.18099209334599
1969-02-01,55.295865449107275
1969-03-01,46.23876677415167
1969-04-01,27.590574276919455
1969-05-01,27.865190069351755
1969-06-01,15.743708563685583
1969-07-01,10.951268036418192
1969-08-01,5.285670599583846
1969-09-01,1.3727388543808943
1969-10-01,33.47554251477347
1969-11-01,66.673202852051
1969-12-01,55.17590358747631
1970-01-01,54.64372388312746
1970-02-01,36.5309632219632
1970-03-01,42.36773952893115
1970-04-01,8.693837386166537
1970-05-01,41.6322860770257
1970-06-01,2.676953576880164
1970-07-01,2.783544674209911
1970-08-01,16.174065034472676
1970-09-01,0.9148945997155272
1970-10-01,34.67764080072542
1970-11-01,21.49644019081668
1970-12-01,25.230190900619746
1971-01-01,89.8532126465769
1971-02-01,55.02166579928044
1971-03-01,2.0797587697628157
1971-04-01,44.867490640849404
1971-05-01,9.65
1971-06-01,8.500314281524927
1971-07-01,0.26751339974570215
1971-08-01,0.3385415651750296
1971-09-01,4.912020807055441
1971-10-01,24.647105691236963
1971-11-01,64.95517478807986
1971-12-01,27.761305850766295
1972-01-01,8.696064540741178
1972-02-01,21.443965619868635
1972-03-01,27.658490897486196
1972-04-01,21.53353135506807
1972-05-01,26.866842859137666
1972-06-01,2.379181027840951
1972-07-01,0.6333670844375403
1972-08-01,16.322794034061005
1972-09-01,1.01656838032198
1972-10-01,1.965967756541633
1972-11-01,66.45057125948415
1972-12-01,59.154687194038175
1973-01-01,0.5159462764337748
1973-02-01,0.9009801103688502
1973-03-01,17.43362137626875
1973-04-01,33.42341704228851
1973-05-01,25.366770431287357
1973-06-01,4.242878007528827
1973-07-01,9.65
1973-08-01,0.8329546373590827
1973-09-01,25.31279262973909
1973-10-01,65.17813715101195
1973-11-01,55.2609853667328
1973-12-01,33.41973993363028
1974-01-01,247.60625
1974-02-01,64.92838822678567
1974-03-01,41.6415130283476
1974-04-01,27.72435841616167
1974-05-01,28.085877016291388
1974-06-01,25.472006103747162
1974-07-01,0.26822960398167967
1974-08-01,2.25406492005122
1974-09-01,0.075
1974-10-01,27.767148527103522
1974-11-01,247.60625
1974-12-01,36.680363570646456
1975-01-01,37.52987706223719
1975-02-01,4.57439894152438
1975-03-01,16.15797252175614
1975-04-01,55.046027311897895
1975-05-01,24.59377118351824
1975-06-01,1.3792472122216985
1975-07-01,0.00625
1975-08-01,0.24375
1975-09-01,4.18646567180793
1975-10-01,2.9271427433644632
1975-11-01,41.63701229738773
1975-12-01,106.44683949069542
1976-01-01,15.720213409948853
1976-02-01,15.623131016050456
1976-03-01,33.56311020636251
1976-04-01,41.643161097803706
1976-05-01,8.446160322580646
1976-06-01,2.03424665674375
1976-07-01,0.00625
1976-08-01,0.305472050796897
1976-09-01,0.00625
1976-10-01,5.483175377782624
1976-11-01,55.460682453096055
1976-12-01,85.53843501099192
1977-01-01,24.63842727156285
1977-02-01,45.73702813593907
1977-03-01,26.05222570540191
1977-04-01,15.826968553511392
1977-05-01,2.8250349351387927
1977-06-01,10.319197870607258
1977-07-01,2.110341592240801
1977-08-01,0.075
1977-09-01,14.565506863320072
1977-10-01,0.2512499899784168
1977-11-01,2.113787824020588
1977-12-01,8.696858814480606
1978-01-01,228.50956120147674
1978-02-01,45.52590260696345
1978-03-01,33.67365616080536
1978-04-01,7.002410145117099
1978-05-01,21.51854062664861
1978-06-01,1.3785125404936116
1978-07-01,0.075
1978-08-01,3.9378132903388985
1978-09-01,0.31106760349050133
1978-10-01,21.450861961517074
1978-11-01,65.0304358338353
1978-12-01,36.02531293420773
1979-01-01,55.456377797468505
1979-02-01,21.52515393579578
1979-03-01,19.86077680778873
1979-04-01,27.756792354711273
1979-05-01,9.65
1979-06-01,0.08809115626610772
1979-07-01,2.3776016758425618
1979-08-01,9.531199150169831
1979-09-01,9.65
1979-10-01,8.693864690434035
1979-11-01,27.839045950736615
1979-12-01,65.18486970230582
1980-01-01,42.14729088280728
1980-02-01,65.13781323339414
1980-03-01,5.221818586424856
1980-04-01,64.91192617740809
1980-05-01,4.580101221029467
1980-06-01,1.7748557829440805
1980-07-01,0.17483792969115247
1980-08-01,0.07629512740804549
1980-09-01,9.383749608689511
1980-10-01,21.800589070953464
1980-11-01,12.681812885684746
1980-12-01,66.61342017594804
1981-01-01,99.68932906096113
1981-02-01,27.609773990041795
1981-03-01,33.759904891187894
1981-04-01,53.650440139133885
1981-05-01,4.4787431930577
1981-06-01,8.247616166573193
1981-07-01,2.588046297798395
1981-08-01,5.556463224129876
1981-09-01,16.19724529270995
1981-10-01,16.279164868534618
1981-11-01,27.60347824902774
1981-12-01,27.61427013120835
1982-01-01,65.56455502417744
1982-02-01,78.30266898023218
1982-03-01,88.20672665163967
1982-04-01,37.008065245004374
1982-05-01,25.861317906939746
1982-06-01,42.541632276020124
1982-07-01,2.484472161210628
1982-08-01,0.8573007164733236
1982-09-01,0.5242330186087812
1982-10-01,5.542737532118664
1982-11-01,15.457354461371045
1982-12-01,59.654327382924876
1983-01-01,93.79153738577642
1983-02-01,8.424038093841641
1983-03-01,71.40876427097487
1983-04-01,0.6364200913277149
1983-05-01,26.970917833728553
1983-06-01,0.075
1983-07-01,0.26321619825474935
1983-08-01,0.9773522023316524
1983-09-01,2.0667522214223775
1983-10-01,0.9632256857037188
1983-11-01,33.89934200423134
1983-12-01,27.60786576900994
1984-01-01,24.658874052101215
1984-02-01,101.1587665802769
1984-03-01,27.4480860155611
1984-04-01,26.334473635639696
1984-05-01,33.439373125587835
1984-06-01,0.9866143026781872
1984-07-01,0.15391902650153894
1984-08-01,0.2653647990002257
1984-09-01,12.63106261840837
1984-10-01,15.7023739266921
1984-11-01,62.8418374822197
1984-12-01,15.818886126475808
1985-01-01,85.7384842458516
1985-02-01,37.890960642130075
1985-03-01,64.07592835462012
1985-04-01,27.195054328418983
1985-05-01,25.94829028583225
1985-06-01,19.860428589137666
1985-07-01,1.002455074659415
1985-08-01,2.0901070266045183
1985-09-01,4.148903483813862
1985-10-01,0.6366788059692016
1985-11-01,24.764088184881423
1985-12-01,26.544165389297792
1986-01-01,65.72631026870974
1986-02-01,3.165040503082772
1986-03-01,64.2259739760261
1986-04-01,27.79808330955142
1986-05-01,36.261258477000204
1986-06-01,0.9932789305182562
1986-07-01,0.17483792969115247
1986-08-01,2.119952149241444
1986-09-01,8.69377263157842
1986-10-01,0.17106434306111692
1986-11-01,6.154069834330424
1986-12-01,14.825635052329673
1987-01-01,49.67249135319004
1987-02-01,73.86453725652711
1987-03-01,26.437442698624682
1987-04-01,5.443607809556729
1987-05-01,5.542785418126606
1987-06-01,0.00625
1987-07-01,8.69795970294625
1987-08-01,2.4079157828531965
1987-09-01,0.7670753669748162
1987-10-01,17.934411886735123
1987-11-01,14.12035478980047
1987-12-01,6.9767277851846865
1988-01-01,33.99791281852934
1988-02-01,103.13605274091442
1988-03-01,25.02670072625003
1988-04-01,37.483491884729396
1988-05-01,4.3600555577532
1988-06-01,0.8511131483975553
1988-07-01,7.575400075071892
1988-08-01,7.006388422299018
1988-09-01,4.44873071796155
1988-10-01,0.26464859476424807
1988-11-01,22.170878370789353
1988-12-01,0.00625
1989-01-01,42.84559111519254
1989-02-01,18.256862482800795
1989-03-01,17.42673921244334
1989-04-01,4.801276325286468
1989-05-01,3.1645905722307464
1989-06-01,6.535834833890168
1989-07-01,0.6375
1989-08-01,0.3625
1989-09-01,0.00625
1989-10-01,10.50455044229291
1989-11-01,65.12029904296223
1989-12-01,24.41399865959612
1990-01-01,65.07755721596386
1990-02-01,36.81557251978261
1990-03-01,26.32086895597636
1990-04-01,41.63277627832736
1990-05-01,2.5042611304556996
1990-06-01,4.489402192601299
1990-07-01,0.00625
1990-08-01,0.00625
1990-09-01,0.075
1990-10-01,16.2375
1990-11-01,60.45
1990-12-01,52.04375
1991-01-01,95.7125
1991-02-01,41.63125
1991-03-01,16.59375
1991-04-01,2.125
1991-05-01,21.45
1991-06-01,0.00625
1991-07-01,12.775
1991-08-01,2.06875
1991-09-01,14.075
1991-10-01,15.95
1991-11-01,9.925
1991-12-01,20.01875
1992-01-01,44.9125
1992-02-01,0.09375
1992-03-01,34.1625
1992-04-01,25.14375
1992-05-01,22.075
1992-06-01,7.65625
1992-07-01,5.60625
1992-08-01,14.75625
1992-09-01,0.18125
1992-10-01,0.525
1992-11-01,64.65625
1992-12-01,19.8125
1993-01-01,93.45625
1993-02-01,72.73125
1993-03-01,21.36875
1993-04-01,25.83125
1993-05-01,3.13125
1993-06-01,0.24375
1993-07-01,8.30625
1993-08-01,0.00625
1993-09-01,0.09375
1993-10-01,74.75625
1993-11-01,99.675
1993-12-01,33.54375
1994-01-01,23.91875
1994-02-01,214.1875
1994-03-01,5.5625
1994-04-01,13.49375
1994-05-01,1.41875
1994-06-01,3.2375
1994-07-01,0.3625
1994-08-01,0.15625
1994-09-01,2.825
1994-10-01,0.65
1994-11-01,4.75
1994-12-01,88.2625
1995-01-01,27.575
1995-02-01,18.2875
1995-03-01,0.6375
1995-04-01,50.375
1995-05-01,15.7125
1995-06-01,8.29375
1995-07-01,1.36875
1995-08-01,0.4125
1995-09-01,24.5125
1995-10-01,24.64375
1995-11-01,33.4125
1995-12-01,43.0125
1996-01-01,66.33125
1996-02-01,42.60625
1996-03-01,55.525
1996-04-01,72.04375
1996-05-01,55.0125
1996-06-01,0.73125
1996-07-01,0.00625
1996-08-01,0.15625
1996-09-01,9.6875
1996-10-01,41.64375
1996-11-01,42.09375
1996-12-01,58.7125
1997-01-01,247.60625
1997-02-01,113.01875
1997-03-01,12.8375
1997-04-01,5.3625
1997-05-01,0.34375
1997-06-01,9.1125
1997-07-01,1.35625
1997-08-01,0.2625
1997-09-01,0.8375
1997-10-01,7.0
1997-11-01,0.3125
1997-12-01,5.43125
1998-01-01,25.475
1998-02-01,40.51875
1998-03-01,17.8375
1998-04-01,66.64375
1998-05-01,6.99375
1998-06-01,22.26875
1998-07-01,4.16875
1998-08-01,9.65
1998-09-01,15.03125
1998-10-01,0.39375
1998-11-01,4.5875
1998-12-01,86.09375
1999-01-01,33.65
1999-02-01,65.81875
1999-03-01,45.48125
1999-04-01,6.48125
1999-05-01,52.18125
1999-06-01,4.45625
1999-07-01,11.15
1999-08-01,2.9625
1999-09-01,2.09375
1999-10-01,1.95625
1999-11-01,11.84375
1999-12-01,37.68125
2000-01-01,64.05625
2000-02-01,27.90625
2000-03-01,14.44375
2000-04-01,17.44375
2000-05-01,35.9875
2000-06-01,10.53125
2000-07-01,8.60625
2000-08-01,1.68125
2000-09-01,1.05625
2000-10-01,8.69375
2000-11-01,32.3125
2000-12-01,18.0875
2001-01-01,86.68125
2001-02-01,5.5375
2001-03-01,70.775
2001-04-01,0.075
2001-05-01,24.85625
2001-06-01,0.63125
2001-07-01,3.8375
2001-08-01,17.3625
2001-09-01,0.975
2001-10-01,2.6125
2001-11-01,2.24375
2001-12-01,66.69375
2002-01-01,16.16875
2002-02-01,83.89375
2002-03-01,16.325
2002-04-01,25.96875
2002-05-01,21.56875
2002-06-01,1.99375
2002-07-01,0.24375
2002-08-01,0.5125
2002-09-01,0.14597876927284137
2002-10-01,13.140736753697176
2002-11-01,8.698544097674338
2002-12-01,27.754290392318328
2003-01-01,42.52964085423848
2003-02-01,247.60625
2003-03-01,43.660376521347416
2003-04-01,0.6453216606014601
2003-05-01,5.190096049986462
2003-06-01,17.32230061781909
2003-07-01,1.9702481292598064
2003-08-01,0.075
2003-09-01,17.314961062010745
2003-10-01,20.44721132188358
2003-11-01,34.02304751226404
2003-12-01,61.61625778519212
2004-01-01,64.26527744421746
2004-02-01,42.612032630748466
2004-03-01,36.39222855528438
2004-04-01,10.701350596596516
2004-05-01,17.30658974611545
2004-06-01,2.123264777656329
2004-07-01,0.8680739416083687
2004-08-01,0.15391902650153894
2004-09-01,8.7
2004-10-01,0.6375
2004-11-01,15.74375
2004-12-01,1.38125
2005-01-01,38.89375
2005-02-01,104.74375
2005-03-01,54.34375
2005-04-01,45.6875
2005-05-01,4.475
2005-06-01,17.23125
2005-07-01,7.0125
2005-08-01,0.91875
2005-09-01,15.53125
2005-10-01,9.65
2005-11-01,21.5125
2005-12-01,12.2125
2006-01-01,19.840251360132598
2006-02-01,55.508879070739425
2006-03-01,27.824590962036364
2006-04-01,36.30868176683747
2006-05-01,9.241776325515882
2006-06-01,1.0280967660830698
2006-07-01,1.0231470585047193
2006-08-01,0.3114927300562822
2006-09-01,0.4025806574285066
2006-10-01,33.821223191607594
2006-11-01,103.9218831608174
2006-12-01,226.38034612053926
2007-01-01,1.3717025595163375
2007-02-01,5.41514901758873
2007-03-01,25.928773693092072
2007-04-01,167.987802459444
2007-05-01,25.435264757614522
2007-06-01,15.94057097797042
2007-07-01,0.9075803548467024
2007-08-01,0.8752769358253988
2007-09-01,2.481806465573356
2007-10-01,37.55194933281216
2007-11-01,21.487062480957746
2007-12-01,87.39997878101812
2008-01-01,51.24279787094268
2008-02-01,27.820480405656745
2008-03-01,54.407305004938756
2008-04-01,33.960298633313045
2008-05-01,8.3173762170088
2008-06-01,0.10307389399384416
2008-07-01,2.1181885199687307
2008-08-01,2.0154761604184617
2008-09-01,9.65
2008-10-01,0.14692610211280985
2008-11-01,25.876531078480763
2008-12-01,50.469727825284856
2009-01-01,36.06848400352519
2009-02-01,36.75680517402947
2009-03-01,14.45539010366308
2009-04-01,27.070800115323646
2009-05-01,5.363075347341201
2009-06-01,10.184189192999314
2009-07-01,2.700812935088404
2009-08-01,0.639765923957938
2009-09-01,0.30231616934149186
2009-10-01,26.810859494460157
2009-11-01,54.45110348137604
2009-12-01,59.049278843257156
2010-01-01,64.12480325165848
2010-02-01,188.1444165421054
2010-03-01,52.71624997570138
2010-04-01,1.993281908631619
2010-05-01,5.380145685185643
2010-06-01,21.4794134879866
2010-07-01,0.075
2010-08-01,0.6375
2010-09-01,6.996457292850408
2010-10-01,0.6381683262262507
2010-11-01,41.793970452431786
2010-12-01,13.314846118450605
2011-01-01,59.03846870339966
2011-02-01,65.20309549128393
2011-03-01,40.75629862276034
2011-04-01,38.68290033066469
2011-05-01,2.0491462255840407
2011-06-01,11.838565497732144
2011-07-01,0.2950201115810097
2011-08-01,0.075
2011-09-01,9.65
2011-10-01,15.740522252716941
2011-11-01,44.845266347445836
2011-12-01,235.27672214927787
2012-01-01,49.18277572494678
2012-02-01,55.46756735496663
2012-03-01,33.97528346754494
2012-04-01,64.93157631493257
2012-05-01,2.6337282783790004
2012-06-01,1.3770293214475235
2012-07-01,2.6057636567933824
2012-08-01,0.1803948949927742
2012-09-01,1.3785851820583697
2012-10-01,0.1694575476900969
2012-11-01,8.328800498533726
2012-12-01,41.63539369009006
2013-01-01,58.83525940385454
2013-02-01,27.721017702217388
2013-03-01,21.608312205775587
2013-04-01,21.499195724521734
2013-05-01,1.8988261997321878
2013-06-01,2.118010663191538
2013-07-01,0.075
2013-08-01,0.26464859476424807
2013-09-01,0.6459900035721462
2013-10-01,15.730891997631788
2013-11-01,27.633893711959853
2013-12-01,16.31049139001747
2014-01-01,36.071258275290326
2014-02-01,22.144344462869576
2014-03-01,1.0182958597367353
2014-04-01,9.65
2014-05-01,6.997353619820098
2014-06-01,0.438151618790957
2014-07-01,0.8650276716646997
2014-08-01,1.8236858813456123
2014-09-01,26.374693159899532
2014-10-01,0.00625
2014-11-01,0.25874995490287583
2014-12-01,46.29032021781385
2015-01-01,42.99414587774812
2015-02-01,55.120595251788146
2015-03-01,38.12549941812702
2015-04-01,26.659408611786912
2015-05-01,8.69876139543969
2015-06-01,0.2761078146900641
2015-07-01,0.15719339508178676
2015-08-01,0.075
2015-09-01,36.0060676314552
2015-10-01,0.6344897284218359
2015-11-01,66.53245205096259
2015-12-01,50.278802177698786
2016-01-01,52.07216834051567
2016-02-01,48.04598716281286
2016-03-01,25.954374637785463
2016-04-01,26.20923342906441
2016-05-01,17.276597181734253
2016-06-01,19.83562196159034
2016-07-01,0.6341590170630524
2016-08-01,0.00625
2016-09-01,0.9169254774384015
2016-10-01,1.3605666219290353
2016-11-01,0.10635220811896567
2016-12-01,14.478892814119735
2017-01-01,239.44324775508483
2017-02-01,42.82562565914152
2017-03-01,0.075
2017-04-01,26.95399986065964
2017-05-01,8.646944755117815
2017-06-01,10.7365730955655
2017-07-01,1.339951511065294
2017-08-01,1.9882725084600352
2017-09-01,0.075
2017-10-01,1.3764762834905742
2017-11-01,0.14692610211280985
2017-12-01,64.83302409030495
2018-01-01,27.831585390443
2018-02-01,49.64883699581344
2018-03-01,55.29671813237189
2018-04-01,66.45867501857182
2018-05-01,0.8979338404251811
2018-06-01,0.5194522078630033
2018-07-01,5.5388930010511555
2018-08-01,0.3041737115567019
2018-09-01,0.6338979936396907
2018-10-01,0.00625
2018-11-01,27.49308957510968
2018-12-01,90.36612797083868
2019-01-01,58.778971695235654
2019-02-01,0.5172211610738112
2019-03-01,36.47112263317571
2019-04-01,15.822660318080379
2019-05-01,26.054483528952957
2019-06-01,2.461597248426553
2019-07-01,0.17398282468392667
2019-08-01,0.075
2019-09-01,15.825055115508807
2019-10-01,33.49417898528864
2019-11-01,36.890576926028565
2019-12-01,0.00625
2020-01-01,7.0028222969530916
2020-02-01,1.9504325941203864
2020-03-01,6.201947192820981
2020-04-01,64.18927777600952
2020-05-01,17.402336493551452
2020-06-01,1.379641070557748
2020-07-01,0.075
2020-08-01,0.1586967805365416
2020-09-01,0.00625
2020-10-01,2.3758126687106893
2020-11-01,17.349824661834656
2020-12-01,24.894584973587374
2021-01-01,42.817571662341216
2021-02-01,6.997008125534428
2021-03-01,21.420120612684727
2021-04-01,38.719629526021386
2021-05-01,25.93999948390347
2021-06-01,8.63544147377266
2021-07-01,0.2653647990002257
2021-08-01,0.00625
2021-09-01,2.4184767382667887
2021-10-01,0.00625
2021-11-01,62.64492067902314
2021-12-01,17.383960440933834
2022-01-01,15.807810288366836
2022-02-01,17.277333692358514
2022-03-01,27.806300338807485
2022-04-01,2.127248668934262
2022-05-01,65.81550764958533
2022-06-01,8.699602867300467
2022-07-01,0.075
2022-08-01,13.167261688627761
2022-09-01,0.00625
2022-10-01,2.6758199797842903
2022-11-01,0.24375
2022-12-01,27.901360515390493
2023-01-01,1.9629715099375626
2023-02-01,36.15250470518105
2023-03-01,87.88707350926887
2023-04-01,16.2502502473528
2023-05-01,21.572558010515962
2023-06-01,0.6369240491089448
2023-07-01,0.1568099880093849
2023-08-01,0.9028045990099816
2023-09-01,0.6370387763282903
2023-10-01,0.1694575476900969
2023-11-01,0.075
2023-12-01,42.76302621693147
2024-01-01,26.108863861116273
2024-02-01,70.89992277191111
2024-03-01,27.383115136312576
2024-04-01,71.10957766102108
2024-05-01,15.551091088709562
2024-06-01,13.226928156003837
2024-07-01,0.4930558709423114
2024-08-01,1.3643003679974526
2024-09-01,0.3542379627897499
2024-10-01,0.00625
2024-11-01,15.806441865345695
2024-12-01,42.06720886328805
2025-01-01,2.564012468444617
2025-02-01,17.356620883786942
2025-03-01,17.28862091930438
2025-04-01,33.484388320526705
2025-05-01,0.8721356207330663
2025-06-01,7.932874228827816
2025-07-01,0.5705359315906897
2025-08-01,0.075
2025-09-01,0.28499328816469244
2025-10-01,9.65
2025-11-01,43.98872348564284
2025-12-01,247.03177062500396
2026-01-01,64.52596683863912
2026-02-01,21.882835774468933
2026-03-01,6.996239730987024
2026-04-01,26.41183732354337
2026-05-01,1.3803561486510132
2026-06-01,0.28356089165519366
2026-07-01,0.00625
2026-08-01,2.6676547351764768
2026-09-01,8.523918035190615
2026-10-01,1.798070041986867
2026-11-01,38.72857111118319
2026-12-01,216.39180654301245
2027-01-01,47.692901645147664
2027-02-01,33.77730757884842
2027-03-01,8.698452038818724
2027-04-01,24.715238867569116
2027-05-01,2.334481728263656
2027-06-01,13.021500366626858
2027-07-01,9.65
2027-08-01,0.6326471437193629
2027-09-01,0.00625
2027-10-01,12.34465526836304
2027-11-01,8.696254527983756
2027-12-01,22.07311575608357
2028-01-01,41.637195900444546
2028-02-01,2.117828612392858
2028-03-01,41.73019014513446
2028-04-01,42.26324161342885
2028-05-01,1.9946865299629526
2028-06-01,1.8831371167324091
2028-07-01,0.075
2028-08-01,0.00625
2028-09-01,0.15158804132303996
2028-10-01,27.687240699474817
2028-11-01,26.786915207493692
2028-12-01,26.58212740725029
2029-01-01,27.712204787761074
2029-02-01,0.32812495650358425
2029-03-01,2.107781315072189
2029-04-01,2.7730666587948614
2029-05-01,17.254602322668433
2029-06-01,2.16796807300265
2029-07-01,2.1016979949983052
2029-08-01,0.075
2029-09-01,0.25874995490287583
2029-10-01,0.5240438325273574
2029-11-01,8.696598993368076
2029-12-01,64.84687824039882
2030-01-01,16.2118248443728
2030-02-01,104.45300366678724
2030-03-01,77.37647836830381
2030-04-01,64.33686890790264
2030-05-01,21.514538271352194
2030-06-01,0.09469733283996855
2030-07-01,1.3956350160073698
2030-08-01,0.17181603736421647
2030-09-01,6.997571195637209
2030-10-01,19.855826510275982
2030-11-01,1.975558505314332
2030-12-01,25.197112292130743
2031-01-01,24.752598281037677
2031-02-01,27.48577679013347
2031-03-01,26.713315933564584
2031-04-01,58.99105444331893
