Variable,tas
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1966-03-01,15.361132583803542
1966-04-01,16.373248506306155
1966-05-01,19.852705055751755
1966-06-01,20.149251218299906
1966-07-01,23.226578907906905
1966-08-01,24.529952189973717
1966-09-01,20.339202887352467
1966-10-01,20.15208785034521
1966-11-01,16.349123035253925
1966-12-01,13.956285883030597
1967-01-01,13.821319547672182
1967-02-01,13.909253939001797
1967-03-01,14.700164593538231
1967-04-01,15.033769105056724
1967-05-01,16.286401048813154
1967-06-01,19.28785573012178
1967-07-01,20.09834009310759
1967-08-01,21.62458680138059
1967-09-01,20.691209993365973
1967-10-01,17.306271456359518
1967-11-01,15.57712411197106
1967-12-01,12.38309565519125
1968-01-01,9.391845506451608
1968-02-01,14.100130832713484
1968-03-01,15.280151634222111
1968-04-01,16.2862055949113
1968-05-01,16.105791375452146
1968-06-01,20.019485336384008
1968-07-01,23.053981975257614
1968-08-01,22.15736135230196
1968-09-01,22.972813577788216
1968-10-01,19.673330882960023
1968-11-01,16.604249296511682
1968-12-01,15.695018893364539
1969-01-01,14.625360576100567
1969-02-01,11.282679210459126
1969-03-01,13.838167848976347
1969-04-01,16.25222356481028
1969-05-01,16.048596387870447
1969-06-01,19.541905479319706
1969-07-01,22.98473299979429
1969-08-01,21.775914233611203
1969-09-01,19.64480084097999
1969-10-01,16.830242553116392
1969-11-01,15.104940915004418
1969-12-01,13.926968236839915
1970-01-01,15.042583631834862
1970-02-01,12.725375953676675
1970-03-01,14.669146937972315
1970-04-01,16.091672692580893
1970-05-01,17.360929173110563
1970-06-01,19.591475189798018
1970-07-01,21.92542754544585
1970-08-01,20.926663507656755
1970-09-01,21.449405234258226
1970-10-01,18.5482067082976
1970-11-01,15.259939816587025
1970-12-01,12.148988330383034
1971-01-01,13.53735386429591
1971-02-01,11.609302445228671
1971-03-01,16.37994105102172
1971-04-01,15.34266716135526
1971-05-01,17.13817617468085
1971-06-01,19.584819211751256
1971-07-01,21.45650471849545
1971-08-01,21.412276948318095
1971-09-01,21.475432635831893
1971-10-01,17.464732634361827
1971-11-01,16.129467841627584
1971-12-01,12.840704671863856
1972-01-01,10.521919832694449
1972-02-01,12.859016776355201
1972-03-01,15.381686365633769
1972-04-01,15.567180403663317
1972-05-01,16.664066603094625
1972-06-01,18.630905483874898
1972-07-01,21.038185865740015
1972-08-01,24.54909416129032
1972-09-01,20.011491425207375
1972-10-01,19.583313301147804
1972-11-01,15.730119936648462
1972-12-01,14.64237089025959
1973-01-01,13.628689553024428
1973-02-01,11.946097380716974
1973-03-01,15.783518668846932
1973-04-01,17.288388356098675
1973-05-01,17.812303802937976
1973-06-01,20.60100545386956
1973-07-01,23.328971244615577
1973-08-01,21.402668932084673
1973-09-01,20.909152277517993
1973-10-01,18.37425012496274
1973-11-01,15.339119977185483
1973-12-01,15.300842548193165
1974-01-01,14.477365371296907
1974-02-01,12.778620668460924
1974-03-01,15.253046139247449
1974-04-01,15.474383373417604
1974-05-01,17.267057308484972
1974-06-01,20.242287979716323
1974-07-01,20.990384918660716
1974-08-01,22.7309064319349
1974-09-01,23.47115564814564
1974-10-01,19.84069001404736
1974-11-01,13.702317705958164
1974-12-01,11.837835234357028
1975-01-01,10.409713314045268
1975-02-01,12.957634617986615
1975-03-01,15.37182453675975
1975-04-01,16.35421383578355
1975-05-01,18.76892475140393
1975-06-01,20.58406088266642
1975-07-01,20.590831256547585
1975-08-01,22.841523534618734
1975-09-01,22.535411034606316
1975-10-01,19.61738773374162
1975-11-01,16.540637689436142
1975-12-01,14.84303567423033
1976-01-01,11.99383096384351
1976-02-01,12.842997861741953
1976-03-01,15.506823858975556
1976-04-01,15.493430617568107
1976-05-01,17.67122219203894
1976-06-01,18.84495735969619
1976-07-01,21.280458950197882
1976-08-01,22.692176953716974
1976-09-01,21.40864253320324
1976-10-01,20.35278023258376
1976-11-01,16.04022769644006
1976-12-01,14.192581638246867
1977-01-01,11.317303819695939
1977-02-01,14.674329208895276
1977-03-01,15.371337667348056
1977-04-01,16.683456138165692
1977-05-01,19.669173461685578
1977-06-01,22.694626203576195
1977-07-01,23.159208466818797
1977-08-01,23.18410232007098
1977-09-01,24.32503046488374
1977-10-01,20.576884502141404
1977-11-01,16.86101535507095
1977-12-01,14.959465231027133
1978-01-01,14.575503544107363
1978-02-01,12.780314391082577
1978-03-01,14.42669372106429
1978-04-01,16.9619153398827
1978-05-01,20.213748105115307
1978-06-01,20.734705328236565
1978-07-01,23.40636176325802
1978-08-01,23.405078773313384
1978-09-01,21.319753385598712
1978-10-01,21.135538697161575
1978-11-01,16.870187783580583
1978-12-01,13.262647744577297
1979-01-01,12.378179435320593
1979-02-01,12.864324279076449
1979-03-01,14.934190958309959
1979-04-01,16.772329078816302
1979-05-01,18.25545213118976
1979-06-01,18.954209825340453
1979-07-01,21.650180702659313
1979-08-01,23.505539519197118
1979-09-01,22.485776634992884
1979-10-01,20.047245822220475
1979-11-01,15.647213617391998
1979-12-01,14.956941244159154
1980-01-01,12.81579482105725
1980-02-01,13.887231694481066
1980-03-01,16.20462017092276
1980-04-01,16.422520892162087
1980-05-01,17.23320952947253
1980-06-01,20.32449440805114
1980-07-01,21.174629629770923
1980-08-01,23.785314277060255
1980-09-01,23.402959121194236
1980-10-01,20.766236468135656
1980-11-01,16.738338675287366
1980-12-01,14.841686926796813
1981-01-01,12.008856213320783
1981-02-01,13.337696410004096
1981-03-01,14.75752536063946
1981-04-01,16.74334620442515
1981-05-01,18.150532869987067
1981-06-01,21.354584385990478
1981-07-01,22.33246878219489
1981-08-01,24.294181112461388
1981-09-01,24.16005116129032
1981-10-01,19.932384145403013
1981-11-01,15.4337186152679
1981-12-01,14.74588460850578
1982-01-01,14.866449955597961
1982-02-01,15.43342048207872
1982-03-01,14.355511798375106
1982-04-01,15.871750805712823
1982-05-01,18.719738366263204
1982-06-01,20.144520657130688
1982-07-01,22.707273065395864
1982-08-01,23.242939498239686
1982-09-01,22.61695011621951
1982-10-01,19.893632325105436
1982-11-01,17.359538030696736
1982-12-01,14.068245506173884
1983-01-01,12.72068573748309
1983-02-01,15.52574961129662
1983-03-01,15.899086796201365
1983-04-01,19.105483171355647
1983-05-01,19.113059504795494
1983-06-01,20.851351792172935
1983-07-01,22.52250932841983
1983-08-01,22.799065294711063
1983-09-01,22.81244147547615
1983-10-01,22.665908969648875
1983-11-01,17.50135596373804
1983-12-01,12.740116582193732
1984-01-01,10.247650506451608
1984-02-01,15.170850395428554
1984-03-01,14.252970072051705
1984-04-01,15.821558324880417
1984-05-01,17.615199901823214
1984-06-01,19.93091425496256
1984-07-01,20.446908468177075
1984-08-01,21.499564400055554
1984-09-01,20.172434412547716
1984-10-01,19.944367122371776
1984-11-01,16.022555144042283
1984-12-01,14.372955354820347
1985-01-01,11.343986552315613
1985-02-01,12.91132158385468
1985-03-01,16.78907577084575
1985-04-01,17.344156215672825
1985-05-01,16.67616617606476
1985-06-01,18.38107673710644
1985-07-01,21.643096385864155
1985-08-01,22.36176161864585
1985-09-01,20.883461894062762
1985-10-01,19.96152206723516
1985-11-01,15.758412691412564
1985-12-01,14.200632332254425
1986-01-01,15.671739587828377
1986-02-01,12.563512323564689
1986-03-01,15.666593479287714
1986-04-01,16.229682392748334
1986-05-01,16.812322712575845
1986-06-01,19.179216067438023
1986-07-01,20.474897040235483
1986-08-01,22.9970519602254
1986-09-01,20.46022664283758
1986-10-01,19.008045836521866
1986-11-01,18.775476722535895
1986-12-01,14.177874331965729
1987-01-01,11.58652258670565
1987-02-01,12.734716317325722
1987-03-01,15.214884796558657
1987-04-01,15.749698028980049
1987-05-01,17.233164270859294
1987-06-01,19.973093543494173
1987-07-01,22.87658932784867
1987-08-01,23.601568185981314
1987-09-01,21.722378826574825
1987-10-01,20.475308089324916
1987-11-01,15.803487289271493
1987-12-01,12.767746757130412
1988-01-01,13.854075318038767
1988-02-01,12.21673587505284
1988-03-01,15.535708291451225
1988-04-01,16.936429924155235
1988-05-01,19.16949089776967
1988-06-01,20.773769178340473
1988-07-01,22.619863516192954
1988-08-01,23.55906316263835
1988-09-01,21.607359518098455
1988-10-01,20.076148842817158
1988-11-01,16.121050497611048
1988-12-01,12.7554853006768
1989-01-01,11.87437946936859
1989-02-01,15.023329519535421
1989-03-01,15.33331248523506
1989-04-01,16.258980450244422
1989-05-01,17.93911030763218
1989-06-01,20.989699983989006
1989-07-01,22.403139187073066
1989-08-01,22.21635438445348
1989-09-01,22.18871565430137
1989-10-01,20.592162057140943
1989-11-01,16.25006516750728
1989-12-01,14.15234938807719
1990-01-01,12.032037529110783
1990-02-01,14.61799949318298
1990-03-01,15.593049626166236
1990-04-01,15.884323937994978
1990-05-01,18.398878072340143
1990-06-01,22.210691712064886
1990-07-01,21.372397084008544
1990-08-01,22.47922072035872
1990-09-01,23.402741545462355
1990-10-01,19.33180877322778
1990-11-01,16.65151176280366
1990-12-01,12.560187738750104
1991-01-01,11.601234613914391
1991-02-01,11.732305590332508
1991-03-01,14.792743475294003
1991-04-01,17.990882758201117
1991-05-01,19.164825868211597
1991-06-01,22.856157481475307
1991-07-01,23.907220617339007
1991-08-01,22.822244429133054
1991-09-01,23.608368121481348
1991-10-01,21.293114970252557
1991-11-01,17.349291359245655
1991-12-01,14.298129476025572
1992-01-01,12.875315254430317
1992-02-01,16.786082497150993
1992-03-01,15.914970459427998
1992-04-01,17.047651760293295
1992-05-01,18.526803895321407
1992-06-01,20.399109230241653
1992-07-01,21.781601033646854
1992-08-01,23.514426650545293
1992-09-01,21.056846175133533
1992-10-01,19.389859426994573
1992-11-01,16.289813722641263
1992-12-01,13.422878455286046
1993-01-01,14.485578503993949
1993-02-01,11.348658578166448
1993-03-01,15.15425202261048
1993-04-01,16.042887567216894
1993-05-01,20.53745477416838
1993-06-01,20.290808900804226
1993-07-01,23.13114891447864
1993-08-01,24.091798133574382
1993-09-01,23.391739533514308
1993-10-01,18.234528643591833
1993-11-01,15.954959051723646
1993-12-01,13.029192727136115
1994-01-01,10.963973506451609
1994-02-01,14.721529938193992
1994-03-01,15.974169237757613
1994-04-01,20.263234000598914
1994-05-01,18.556268280915013
1994-06-01,21.187129971166883
1994-07-01,22.32289933210605
1994-08-01,21.5602365781494
1994-09-01,22.91861829224696
1994-10-01,21.080676452242418
1994-11-01,16.770857333449634
1994-12-01,14.948041424925187
1995-01-01,12.358817763789629
1995-02-01,14.06012188520855
1995-03-01,17.12580213816553
1995-04-01,15.93489754217512
1995-05-01,18.483781936972246
1995-06-01,20.747189953226027
1995-07-01,22.970341413805986
1995-08-01,22.065395588221776
1995-09-01,20.968748890245802
1995-10-01,18.348192861406503
1995-11-01,16.603435955521512
1995-12-01,13.529437786530794
1996-01-01,14.345476543080858
1996-02-01,13.602358733758113
1996-03-01,15.109736298894713
1996-04-01,15.581903344032513
1996-05-01,17.42429268796727
1996-06-01,21.572422085442938
1996-07-01,22.046471387519638
1996-08-01,21.751867932323083
1996-09-01,23.791160304789873
1996-10-01,21.293282647101368
1996-11-01,19.122892866739885
1996-12-01,13.606623762347652
1997-01-01,15.299626200934268
1997-02-01,12.617062413076512
1997-03-01,15.775156390404458
1997-04-01,16.21324822102145
1997-05-01,19.22944543720715
1997-06-01,20.764001504465178
1997-07-01,22.218992050860127
1997-08-01,23.830310305232498
1997-09-01,22.79274977413788
1997-10-01,19.606025219992894
1997-11-01,17.124839447426837
1997-12-01,13.820707930522287
1998-01-01,14.469102973804624
1998-02-01,14.48274961724113
1998-03-01,15.593690485353005
1998-04-01,18.48018363721146
1998-05-01,19.9898054272849
1998-06-01,20.33244032408592
1998-07-01,22.352025323744314
1998-08-01,24.25637072002334
1998-09-01,23.135141184150594
1998-10-01,22.738906174365418
1998-11-01,18.810002729741168
1998-12-01,14.211476134571242
1999-01-01,12.951099420850003
1999-02-01,12.335020773926692
1999-03-01,16.47099600305333
1999-04-01,16.579263198377852
1999-05-01,18.2236374790338
1999-06-01,22.24680047122369
1999-07-01,23.961404952973965
1999-08-01,23.608103019081426
1999-09-01,22.119925018029363
1999-10-01,19.53629942301891
1999-11-01,16.509067218838446
1999-12-01,15.836850224778413
2000-01-01,13.35693376727329
2000-02-01,15.637019219825211
2000-03-01,16.470954227845958
2000-04-01,17.304101305346407
2000-05-01,17.70949373658457
2000-06-01,22.094077453215313
2000-07-01,22.499021431400806
2000-08-01,22.14347116509104
2000-09-01,22.992591111674898
2000-10-01,18.740056684584594
2000-11-01,15.97126976882905
2000-12-01,13.376942291627522
2001-01-01,14.508851357549137
2001-02-01,15.348318872002885
2001-03-01,15.005248777832367
2001-04-01,17.808410460491903
2001-05-01,17.718383370263787
2001-06-01,21.549851858896577
2001-07-01,23.59721102015682
2001-08-01,22.88944258253493
2001-09-01,24.0710275696699
2001-10-01,22.7855552398991
2001-11-01,17.720247096398687
2001-12-01,15.202886916994826
2002-01-01,12.32931216706855
2002-02-01,13.712995560181927
2002-03-01,15.285733764197703
2002-04-01,17.031840565634887
2002-05-01,19.439036238425512
2002-06-01,20.81840598234048
2002-07-01,22.810829869655272
2002-08-01,24.565428043113982
2002-09-01,20.857151386976867
2002-10-01,18.464016749058604
2002-11-01,17.152789641947862
2002-12-01,15.040441169686439
2003-01-01,11.963820744917623
2003-02-01,14.705197865765305
2003-03-01,15.181661852844712
2003-04-01,17.139311346624048
2003-05-01,18.769618581035562
2003-06-01,21.76099913919233
2003-07-01,24.013808771973366
2003-08-01,22.42665913616126
2003-09-01,22.367645762189014
2003-10-01,21.333405929836104
2003-11-01,17.292319198416507
2003-12-01,15.828849248347217
2004-01-01,13.81364390956421
2004-02-01,13.39772543292335
2004-03-01,15.630339136300476
2004-04-01,17.94337141484301
2004-05-01,18.42996375345831
2004-06-01,20.937297379081738
2004-07-01,22.354415793361905
2004-08-01,22.395032117037303
2004-09-01,23.089688867808167
2004-10-01,21.239037746860483
2004-11-01,17.297078176796372
2004-12-01,11.950247864297896
2005-01-01,12.558127285093335
2005-02-01,14.203876507283889
2005-03-01,14.709322345756219
2005-04-01,15.813834307946129
2005-05-01,18.9826755659139
2005-06-01,20.42370151702857
2005-07-01,23.347359856975462
2005-08-01,23.194521420267566
2005-09-01,23.700621220885548
2005-10-01,22.00780688727663
2005-11-01,17.35018633579333
2005-12-01,15.49824588761335
2006-01-01,13.398617956339532
2006-02-01,16.762959642009758
2006-03-01,16.194972861632955
2006-04-01,16.08801070941506
2006-05-01,17.983901960996953
2006-06-01,20.577235637100912
2006-07-01,22.096301677958
2006-08-01,24.68401316129032
2006-09-01,23.15580151821257
2006-10-01,19.670109252131226
2006-11-01,16.5899095562935
2006-12-01,14.641031227861099
2007-01-01,12.216905627874372
2007-02-01,12.20385712956597
2007-03-01,16.590039648371192
2007-04-01,16.151458553237656
2007-05-01,16.56609960225562
2007-06-01,21.77184264407826
2007-07-01,21.498377206028824
2007-08-01,22.598914834443846
2007-09-01,23.690728103961252
2007-10-01,19.625976039706977
2007-11-01,16.147030831682372
2007-12-01,13.859562075918832
2008-01-01,11.427024506451609
2008-02-01,12.627535540140036
2008-03-01,15.260248076450054
2008-04-01,17.227158722349458
2008-05-01,17.62958053211015
2008-06-01,21.995190031302926
2008-07-01,23.217759813208914
2008-08-01,24.469193716043733
2008-09-01,22.271410746603433
2008-10-01,20.866743678856608
2008-11-01,17.358533205562946
2008-12-01,13.965917695748802
2009-01-01,13.917750187333215
2009-02-01,16.201497131839407
2009-03-01,15.928632603750406
2009-04-01,17.408272510922078
2009-05-01,17.295560798352977
2009-06-01,19.695960261377618
2009-07-01,23.01326908791488
2009-08-01,23.78436146143571
2009-09-01,23.891910467669344
2009-10-01,20.98884628617373
2009-11-01,16.717764263136594
2009-12-01,15.571498287597827
2010-01-01,11.96375722845848
2010-02-01,15.282301359406405
2010-03-01,15.42838337554007
2010-04-01,16.89133693342103
2010-05-01,18.111315264138877
2010-06-01,20.989561783100836
2010-07-01,22.88454354518647
2010-08-01,22.99310171101482
2010-09-01,23.718311140696983
2010-10-01,21.232695713753742
2010-11-01,17.476738405415414
2010-12-01,12.244752779832229
2011-01-01,14.654721205756575
2011-02-01,14.972477073355181
2011-03-01,16.132510366707912
2011-04-01,16.661096700825063
2011-05-01,18.650625848250726
2011-06-01,20.528012858392287
2011-07-01,21.58243658888871
2011-08-01,22.24850409510688
2011-09-01,24.663361685236477
2011-10-01,21.025708135245157
2011-11-01,17.44045271286639
2011-12-01,15.287011865532726
2012-01-01,12.358954655862654
2012-02-01,14.168317490695355
2012-03-01,16.245414000948976
2012-04-01,16.291391865015452
2012-05-01,19.145173852685236
2012-06-01,21.50806886852656
2012-07-01,23.14140630086443
2012-08-01,23.10594496581338
2012-09-01,23.71268182488511
2012-10-01,21.02809747019171
2012-11-01,17.430000231334244
2012-12-01,15.104010159409526
2013-01-01,12.529888540579755
2013-02-01,13.496461755275208
2013-03-01,16.473595539373015
2013-04-01,19.20533002731384
2013-05-01,19.822833862769397
2013-06-01,20.788030297115377
2013-07-01,22.238660537894702
2013-08-01,21.553477666377947
2013-09-01,21.39103213549567
2013-10-01,18.83603735790551
2013-11-01,16.37167145932228
2013-12-01,12.994550482632599
2014-01-01,13.780492765105814
2014-02-01,13.752424692061933
2014-03-01,16.023586786271633
2014-04-01,16.45479427200458
2014-05-01,18.333140262222543
2014-06-01,18.71531631460671
2014-07-01,21.649398544073986
2014-08-01,23.154677167846078
2014-09-01,22.699242027699505
2014-10-01,22.21638960208167
2014-11-01,17.67168817720599
2014-12-01,16.026449196826142
2015-01-01,15.694396908661874
2015-02-01,13.821793054172637
2015-03-01,15.466058533770969
2015-04-01,16.377404911097614
2015-05-01,18.22264180339028
2015-06-01,21.137426645818213
2015-07-01,23.95037141242764
2015-08-01,23.017040591008982
2015-09-01,23.16963574676042
2015-10-01,22.12313364548379
2015-11-01,17.938721505071097
2015-12-01,15.97501835012463
2016-01-01,13.826438207049964
2016-02-01,14.481980840917549
2016-03-01,16.47372074176535
2016-04-01,17.563461505535994
2016-05-01,19.968467446482396
2016-06-01,21.71850981993081
2016-07-01,21.668259570012378
2016-08-01,23.242277481628832
2016-09-01,22.170280902763206
2016-10-01,22.31633624849761
2016-11-01,18.023443374351558
2016-12-01,15.53896250099618
2017-01-01,13.837966870623813
2017-02-01,15.887338213985581
2017-03-01,18.710168480152255
2017-04-01,16.966322678202314
2017-05-01,19.617355609887557
2017-06-01,21.153323439550917
2017-07-01,22.3935965327898
2017-08-01,23.28696835569941
2017-09-01,22.576490354395965
2017-10-01,20.023923378852636
2017-11-01,16.961608721833212
2017-12-01,16.468599099944853
2018-01-01,15.865408496997679
2018-02-01,14.80363106554638
2018-03-01,15.302502109522804
2018-04-01,16.08520565483434
2018-05-01,21.778058531150013
2018-06-01,21.77920643142706
2018-07-01,22.36273166717456
2018-08-01,24.324051730742337
2018-09-01,25.08628416129032
2018-10-01,21.902687490743656
2018-11-01,17.96518483052747
2018-12-01,16.607324044570873
2019-01-01,12.809860825927792
2019-02-01,15.246845534163107
2019-03-01,16.662352311010977
2019-04-01,18.56167009307204
2019-05-01,19.578896317735985
2019-06-01,20.9138841219891
2019-07-01,21.821522648795916
2019-08-01,22.679128190597744
2019-09-01,23.144678635042165
2019-10-01,21.51349078442929
2019-11-01,16.99596355362557
2019-12-01,13.901856659234895
2020-01-01,14.959517013869897
2020-02-01,16.821473108561953
2020-03-01,16.691023509527426
2020-04-01,16.741545847096774
2020-05-01,17.439697423175428
2020-06-01,19.974321986199946
2020-07-01,22.351538812438612
2020-08-01,24.49070416260093
2020-09-01,23.34656915883558
2020-10-01,22.2222404572385
2020-11-01,18.195242061328212
2020-12-01,15.437808507282709
2021-01-01,13.840909508997733
2021-02-01,13.939988111981062
2021-03-01,16.559386296248718
2021-04-01,18.205394946515447
2021-05-01,17.544328710992694
2021-06-01,20.633048775776214
2021-07-01,25.17054800221029
2021-08-01,23.46972769159601
2021-09-01,25.18183001686202
2021-10-01,22.05257937945488
2021-11-01,17.744620395643512
2021-12-01,14.51755267515024
2022-01-01,11.841933506451609
2022-02-01,15.792791890417847
2022-03-01,16.73417702807879
2022-04-01,18.393926928181276
2022-05-01,17.65701125864602
2022-06-01,20.32045825029871
2022-07-01,22.130863890270206
2022-08-01,24.629462816756018
2022-09-01,23.371396310177047
2022-10-01,20.55827326632425
2022-11-01,17.221840355717983
2022-12-01,13.281558653517962
2023-01-01,14.024944057912258
2023-02-01,15.138880725511564
2023-03-01,16.257211956019976
2023-04-01,18.18980907796709
2023-05-01,19.188966122649276
2023-06-01,20.474372493528218
2023-07-01,24.2181988375699
2023-08-01,24.233154496907826
2023-09-01,23.365665615345723
2023-10-01,22.065027303909872
2023-11-01,18.32103774463854
2023-12-01,14.992798461393248
2024-01-01,12.472160622108644
2024-02-01,15.337064828931512
2024-03-01,16.213787960583673
2024-04-01,16.56024569727699
2024-05-01,17.41834732787438
2024-06-01,21.732949288402658
2024-07-01,23.861118522481217
2024-08-01,24.944492500672997
2024-09-01,24.762207152828037
2024-10-01,22.81709675491762
2024-11-01,17.766566638718245
2024-12-01,14.421158235466402
2025-01-01,15.278633334604956
2025-02-01,14.505960469711312
2025-03-01,16.886491078951206
2025-04-01,16.87869872658726
2025-05-01,21.864065939561005
2025-06-01,20.708196631598046
2025-07-01,22.379119197018795
2025-08-01,23.574164010868603
2025-09-01,23.630749113325322
2025-10-01,22.88203431153408
2025-11-01,18.79193592487069
2025-12-01,16.40653604055594
2026-01-01,13.550819307985256
2026-02-01,15.835026712611299
2026-03-01,16.92458258189661
2026-04-01,18.110297250699958
2026-05-01,20.134305784396336
2026-06-01,21.50875855259965
2026-07-01,23.858144996476888
2026-08-01,23.559909797396656
2026-09-01,23.034242142122903
2026-10-01,23.545427709223066
2026-11-01,17.325500933186497
2026-12-01,15.685884084832791
2027-01-01,15.724284143686399
2027-02-01,16.293325653497668
2027-03-01,16.92735614510266
2027-04-01,17.968304372176107
2027-05-01,21.89672061237423
2027-06-01,22.106163174221507
2027-07-01,23.97886251466283
2027-08-01,25.763429720823268
2027-09-01,23.163106365967362
2027-10-01,21.996961407777665
2027-11-01,18.029169499203846
2027-12-01,16.111237680715124
2028-01-01,14.197474680895347
